POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF
76.84_19.72;0.003043164687227607;0.050264223029897595;176.091;-3.5963052390906896;0.0005398110280381362;0.01897995298522781;122.02;0.18468551284650025;-0.0025033536591894706;-0.031284270044669785;-54.07100000000001;-3.411619726244189
76.64_19.72;0.0019667610437449335;0.03837997902425089;75.159;-1.722336000678593;0.0005339568087891235;0.01873634551721091;23.676;0.2609118184452899;-0.00143280423495581;-0.019643633507039977;-51.483000000000004;-1.4614241822333032
76.44_19.72;0.0011354148174864023;0.026671595156462884;56.203;-0.3191100549053647;0.0005031801990307756;0.01693644704754717;23.798;0.4154118391371726;-0.0006322346184556267;-0.009735148108915712;-32.405;0.09630178423180791
76.24_19.72;0.0011354148174864023;0.026671595156462884;56.203;-0.3191100549053647;0.0006228813847699666;0.019947934833211188;35.831;0.27634457027571757;-0.0005125334327164357;-0.006723660323251696;-20.372;-0.04276548462964713
76.04_19.72;0.001689584119169833;0.03372913042726808;72.919;-0.571482396307464;0.000811354696590665;0.02289613721919935;37.453;0.2453588972651497;-0.000878229422579168;-0.010832993208068728;-35.465999999999994;-0.3261234990423143
75.84_19.72;0.0020491788530490824;0.0373188272598766;73.734;-0.6670670752249599;0.0014250485149688598;0.031909452865445574;40.237;-0.15931874680824043;-0.0006241303380802225;-0.005409374394431024;-33.49699999999999;-0.5077483284167195
75.64_19.72;0.002835117144535015;0.044543747705513885;74.419;-0.8785634980028689;0.0020554110403409346;0.0382138234837464;49.932;-0.36192614164797;-0.0007797061041940802;-0.006329924221767487;-24.486999999999995;-0.5166373563548989
75.44_19.72;0.003061067283546473;0.04671880645021746;693.766;-1.0360812067600156;0.002239438366353162;0.039551944709361395;2161.617;-0.48957143017983573;-0.0008216289171933109;-0.0071668617408560675;1467.851;-0.5465097765801799
75.24_19.72;0.003061067283546473;0.04671880645021746;693.766;-1.0360812067600156;0.0022315005149974114;0.039273538970209416;2166.554;-0.48429153644657097;-0.0008295667685490615;-0.007445267480008046;1472.788;-0.5517896703134446
75.04_19.72;0.003196814047267401;0.04771936852562672;-176.924;-1.0765607276672635;0.002228407207715356;0.038971471676190195;-665.192;-0.4475108105671146;-0.0009684068395520449;-0.008747896849436526;488.26800000000003;-0.6290499171001489
74.84_19.72;0.0031425550061273165;0.04726669901067767;145.22;-1.0706583704408015;0.0018879821267596283;0.03506776264319593;111.141;-0.24400877196899207;-0.0012545728793676883;-0.01219893636748174;-34.07899999999999;-0.8266495984718094
74.64_19.72;0.0031043461762669854;0.047302650841029296;72.01;-1.0803442023746497;0.0016646634841362886;0.032795410878630214;47.387;-0.11555633021962164;-0.0014396826921306968;-0.014507239962399082;-24.623000000000005;-0.964787872155028
74.24_19.72;0.002667200570875729;0.04333370694809703;88.413;-0.8286650843550665;0.0014653786211235402;0.030286764898865108;57.265;-0.004681368574078082;-0.0012018219497521886;-0.013046942049231923;-31.147999999999996;-0.8239837157809884
74.04_19.72;0.0017918266747710514;0.03439262125899063;58.425;-0.2501118595775427;0.0009560239691107558;0.02416104671410562;22.398;0.3330064125881721;-0.0008358027056602956;-0.010231574544885012;-36.027;0.08289455301062942
73.84_19.72;0.0015201221068249639;0.03142432795406562;83.443;-0.06964894361609719;0.0009067409717316251;0.023608407346181918;77.425;0.3619627540500956;-0.0006133811350933387;-0.007815920607883702;-6.018000000000001;0.2923138104339984
76.84_20.72;0.0034059613281258215;0.0542747513485781;76.394;-5.126009780325825;0.00038623769723914337;0.01541851180779073;13.771;0.3053074645097351;-0.003019723630886678;-0.038856239540787374;-62.623000000000005;-4.82070231581609
76.64_20.72;0.002051488401441153;0.039520879980517176;41.253;-1.7988062958352384;0.00048413446852498367;0.015566136285487489;45.635;0.339504626208612;-0.0015673539329161693;-0.023954743695029687;4.381999999999998;-1.4593016696266266
76.44_20.72;0.001566814413598704;0.03267228646080838;41.733;-0.8473612578751775;0.0005701555235392045;0.018696284450062294;-25.513;0.3277549555274678;-0.0009966588900594995;-0.013976002010746086;-16.219999999999995;-0.5196063023477097
76.24_20.72;0.0015165003948518654;0.03185250756960885;75.967;-0.5186740940602461;0.0006993364152491308;0.021131118002508754;45.342;0.29966118012415144;-0.0008171639796027346;-0.010721389567100094;-30.625;-0.21901291393609468
76.04_20.72;0.002323370929025947;0.04015557797905663;76.321;-0.7853118016272393;0.0013305211503551288;0.030579227261817627;39.604;-0.022391682002979252;-0.000992849778670818;-0.009576350717239005;-36.717;-0.7629201196242601
75.84_20.72;0.002323370929025947;0.04015557797905663;76.321;-0.7853118016272393;0.0015400667811086384;0.03329318597106125;40.808;-0.1834095732445229;-0.0007833041479173085;-0.006862392007995384;-35.513;-0.6019022283827165
75.64_20.72;0.0030188606077728546;0.04624290908751069;74.164;-0.9589587837286098;0.002181024934805842;0.03944773603074127;43.599;-0.41528162730277907;-0.0008378356729670127;-0.006795173056769424;-30.565000000000005;-0.5436771564258307
75.44_20.72;0.0031265104151535356;0.04719009792885159;69.809;-1.0041376783294038;0.0022353430336041744;0.03942560621841891;27.59;-0.43288670203175283;-0.0008911673815493611;-0.007764491710432683;-42.218999999999994;-0.571250976297651
75.24_20.72;0.003263032591825625;0.04844687759001496;62.381;-1.1201191938267492;0.002309768596999016;0.039800579371117376;4.005;-0.500746498230989;-0.0009532639948266089;-0.008646298218897584;-58.376;-0.6193726955957601
75.04_20.72;0.0030856858143087492;0.04721903011257848;102.629;-1.2333447704698557;0.0019633629907551296;0.036114979995492194;80.117;-0.42103465220075087;-0.0011223228235536196;-0.01110405011708629;-22.512;-0.8123101182691048
74.84_20.72;0.0030856858143087492;0.04721903011257848;102.629;-1.2333447704698557;0.0017456870211998946;0.0336900425425886;77.541;-0.2634860495501452;-0.0013399987931088546;-0.013528987569989881;-25.088000000000008;-0.9698587209197105
74.64_20.72;0.0028227274619082752;0.04528949717233142;77.616;-1.1971349746428999;0.0014440035625683135;0.029891718302374574;25.311;-0.12397345250006442;-0.0013787238993399618;-0.015397778869956844;-52.305;-1.0731615221428354
74.44_20.72;0.002660092432913259;0.04372870730651503;52.048;-1.0158775287246788;0.0011055143275392107;0.025151558860062873;10.914;0.1622165218789824;-0.001554578105374048;-0.018577148446452155;-41.134;-0.8536610068456965
74.24_20.72;0.0020286932255548207;0.03725175664558859;86.051;-0.4506718050507992;0.0009756742769763689;0.02427807748743423;74.075;0.3023177941870172;-0.0010530189485784519;-0.012973679158154363;-11.975999999999999;-0.14835401086378197
74.04_20.72;0.0016227298064465823;0.03254277321495033;251.534;-0.09891784987829455;0.0008876970793915958;0.023183658333247488;152.972;0.3988486795812324;-0.0007350327270549865;-0.009359114881702844;-98.56199999999998;0.29993082970293783
73.84_20.72;0.0014899956224615934;0.030991201169002048;23.223;-0.0049938251874788175;0.001271328449663572;0.028590252701951167;34.119;0.14249597620546417;-0.00021866717279802141;-0.0024009484670508806;10.896;0.13750215101798535
73.64_20.72;0.0014286149571917147;0.030552038795363678;-143.769;-0.05917518697752722;0.0016793468777150575;0.033753677113762405;-300.433;-0.24506784298302353;0.0002507319205233428;0.0032016383183987272;156.664;0.18589265600549632
76.64_21.72;0.003041744518545348;0.0513851119013534;163.248;-5.201183621550813;0.00042274043579312046;0.01570591677776211;79.807;0.13816198217027575;-0.0026190040827522277;-0.03567919512359129;-83.44099999999999;-5.063021639380537
76.44_21.72;0.0018604337501052343;0.03648366238892192;66.571;-0.9566321930518649;0.0006557334804401837;0.020360219977254748;32.98;0.31036015777576886;-0.0012047002696650507;-0.016123442411667174;-33.591;-0.646272035276096
76.24_21.72;0.002018184216728474;0.0376561473475456;78.711;-0.7867716704264875;0.0010139482864865597;0.026835401614490755;37.272;0.10231481420042732;-0.0010042359302419141;-0.010820745733054842;-41.439;-0.6844568562260602
76.04_21.72;0.0021232752819647788;0.038598543107745784;78.923;-0.8068139234428084;0.0011758144611102507;0.029177317847797545;37.364;-0.000566416312025142;-0.000947460820854528;-0.009421225259948238;-41.559000000000005;-0.8062475071307833
75.84_21.72;0.0027140454872210977;0.04408686791792217;86.695;-1.0340520543256617;0.0015892842549356302;0.033868533591235164;62.4;-0.19109532941880958;-0.0011247612322854675;-0.010218334326687006;-24.294999999999995;-0.8429567249068521
75.64_21.72;0.0031311111464689735;0.04780810361215378;62.301;-1.265371146884534;0.0018255485679124779;0.03575117282784287;-42.4;-0.3207915208149219;-0.0013055625785564956;-0.012056930784310908;-19.901000000000003;-0.944579626069612
75.44_21.72;0.0031311111464689735;0.04780810361215378;62.301;-1.265371146884534;0.0019319963855123305;0.03669139996028218;-45.127;-0.3978069327115825;-0.001199114760956643;-0.011116703651871597;-17.174;-0.8675642141729514
75.24_21.72;0.003172312222014209;0.04820421335225163;64.83;-1.373799849203451;0.0018915993616060623;0.0357901354963765;-165.814;-0.4154591241598482;-0.001280712860408147;-0.01241407785587513;100.984;-0.9583407250436029
75.04_21.72;0.002747211902461446;0.04456949355924812;78.044;-1.2675760475264806;0.0014716577035761534;0.03060721024992381;27.599;-0.2147209160666277;-0.0012755541988852927;-0.013962283309324312;-50.44499999999999;-1.0528551314598529
74.84_21.72;0.0026771285871258774;0.04392496772615913;55.583;-1.1936060777568067;0.0011460266043379658;0.02602891553111202;-13.531;0.060959964106291675;-0.0015311019827879116;-0.01789605219504711;-42.052;-1.132646113650515
74.64_21.72;0.002288209180216839;0.04031727677907996;50.952;-0.7888585150289353;0.000922027209457607;0.023436778931241284;4.365;0.2791846833818282;-0.001366181970759232;-0.016880497847838676;-46.586999999999996;-0.5096738316471071
74.44_21.72;0.002288209180216839;0.04031727677907996;50.952;-0.7888585150289353;0.0009417861704102599;0.023312439889097644;20.278;0.2637376753661853;-0.0013464230098065792;-0.017004836889982316;-30.674;-0.52512083966275
74.24_21.72;0.0017950548118475136;0.034669517422188045;-45.347;-0.21506150603099305;0.0009928542918371263;0.024713438672579434;-33.073;0.32794306717168187;-0.0008022005200103873;-0.009956078749608611;-12.274000000000001;0.11288156114068881
74.04_21.72;0.0015329319097583853;0.03141880940184081;252.365;0.00914961871455211;0.0011172349185537647;0.026173486714629955;331.903;0.2778461730835148;-0.0004156969912046207;-0.005245322687210854;79.53800000000001;0.26869655436896267
73.84_21.72;0.0014908714245808878;0.030964411697506612;17.715;0.006396499221658081;0.0010896169100915378;0.02580813164682739;14.58;0.27381586465205443;-0.00040125451448934997;-0.005156280050679224;-3.135;0.26741936543039635
73.64_21.72;0.00144605844107498;0.030581952711930278;-122.338;-0.11913245667646954;0.0015628043531767885;0.033142070146317024;-488.448;-0.2094843648056497;0.00011674591210180849;0.002560117434386746;366.11;0.09035190812918015
76.64_22.72;0.0022993072915507;0.04169976353335647;68.707;-1.4514257034376126;0.0006020477944861104;0.018559630730464606;0.537;0.35812170755748973;-0.0016972594970645894;-0.023140132802891865;-68.16999999999999;-1.093303995880123
76.44_22.72;0.0023425633269721054;0.04123700179718913;92.219;-0.956322256697151;0.0008747182983719758;0.024569889007412683;67.657;0.26950496674204427;-0.0014678450286001296;-0.016667112789776447;-24.561999999999998;-0.6868172899551067
76.24_22.72;0.0024442959092663696;0.042172369083884206;45.41;-1.0712546080446437;0.0009932849538264368;0.026636945100457887;-80.646;0.1583072941721243;-0.0014510109554399329;-0.01553542398342632;35.236000000000004;-0.9129473138725194
76.04_22.72;0.0030190436674589114;0.047879680324666676;43.265;-1.631196886729327;0.001018835447552171;0.02536377266282621;-89.251;0.11205104895183271;-0.0020002082199067402;-0.022515907661840466;45.986000000000004;-1.5191458377774942
75.84_22.72;0.003125108315840796;0.04895085664766057;99.848;-1.8164998825169336;0.0011575221338615447;0.028085602125211294;105.264;-0.04321534633101498;-0.0019675861819792514;-0.020865254522449278;5.415999999999997;-1.7732845361859186
75.64_22.72;0.0030946334743761077;0.04843517163225362;6.76;-1.6717345784733069;0.0012009691362202999;0.02825716953957379;-183.101;-0.036850016484061054;-0.0018936643381558078;-0.020178002092679826;176.341;-1.6348845619892458
75.44_22.72;0.0031320957111075527;0.04856080911410903;217.478;-1.6466917253814861;0.0014274167132629634;0.030739251152271108;364.025;-0.20619941155259047;-0.0017046789978445893;-0.017821557961837924;146.54699999999997;-1.4404923138288956
75.24_22.72;0.0028054527987021647;0.0453657997929094;85.293;-1.4306839074907134;0.0012788154135289498;0.028582774623354894;28.301;-0.10798372646079835;-0.001526637385173215;-0.01678302516955451;-56.992000000000004;-1.322700181029915
75.04_22.72;0.0028054527987021647;0.0453657997929094;85.293;-1.4306839074907134;0.0012748717882265562;0.028239917006645056;31.916;-0.10456691382929173;-0.0015305810104756085;-0.017125882786264347;-53.37700000000001;-1.3261169936614217
74.84_22.72;0.0023166658086216122;0.040343176612458335;79.528;-1.0100124167094027;0.0008876978151237863;0.02211959259157134;32.066;0.22980534177856016;-0.0014289679934978258;-0.018223584020886995;-47.462;-0.7802070749308425
74.64_22.72;0.002183366984979965;0.039007202133007325;56.797;-0.724605219790613;0.0008465604313595773;0.02173343631626065;35.991;0.3313160138288356;-0.0013368065536203879;-0.017273765816746674;-20.805999999999997;-0.3932892059617774
74.44_22.72;0.002183366984979965;0.039007202133007325;56.797;-0.724605219790613;0.0008250226316187974;0.021346254193247767;44.915;0.3483283631550276;-0.0013583443533611676;-0.017660947939759558;-11.881999999999998;-0.3762768566355854
74.24_22.72;0.0017377924548734394;0.03390319512009044;65.942;-0.1768092867813773;0.0009160852754616789;0.023171594389891224;19.411;0.3796395785793113;-0.0008217071794117605;-0.010731600730199218;-46.53099999999999;0.202830291797934
74.04_22.72;0.0015141757562750254;0.031216101915496085;33.051;0.06300643783077775;0.0009046608964595998;0.023564577980023198;-76.401;0.44018292961301486;-0.0006095148598154257;-0.007651523935472887;43.349999999999994;0.3771764917822371
73.84_22.72;0.001452060774971784;0.030584338094170417;8.887;0.04172553858942274;0.0006395236346572037;0.019509842020757912;-17.645;0.5779521235449838;-0.0008125371403145804;-0.011074496073412505;8.758;0.5362265849555611
76.84_23.72;0.0030256312773850685;0.049501079080435294;108.541;-2.390735580039319;0.0006096648318302535;0.01850136209679113;54.371;0.31676663556567386;-0.0024159664455548147;-0.030999716983644163;-54.169999999999995;-2.0739689444736453
76.64_23.72;0.003071823415609648;0.049679611521028164;87.275;-2.2306291966761242;0.0006029533683314138;0.01828934919262675;42.795;0.36587541260763323;-0.002468870047278234;-0.03139026232840141;-44.480000000000004;-1.864753784068491
76.44_23.72;0.003071823415609648;0.049679611521028164;87.275;-2.2306291966761242;0.0007465246301345545;0.02165197641325147;42.875;0.21488186661540531;-0.0023252987854750933;-0.028027635107776692;-44.400000000000006;-2.015747330060719
76.24_23.72;0.0032772358665608377;0.0511325094532382;-520.576;-2.2638224787753494;0.0008104697027790286;0.021911356260626135;-1508.56;0.19284746597366564;-0.002466766163781809;-0.02922115319261206;987.9839999999999;-2.070975012801684
76.04_23.72;0.0035199149186390414;0.052863339952805254;111.617;-2.3818563717615993;0.0007783229077235208;0.020225812520257437;61.895;0.25220457152682463;-0.0027415920109155204;-0.032637527432547817;-49.722;-2.1296518002347744
75.84_23.72;0.0030489537601897368;0.04807027748352692;54.975;-1.821874788176038;0.0007159935089619291;0.020076629063273878;-99.117;0.3373320193246785;-0.002332960251227808;-0.027993648420253044;44.142;-1.4845427688513595
75.64_23.72;0.0030489537601897368;0.04807027748352692;54.975;-1.821874788176038;0.0009023286542060281;0.023731063306597636;-67.408;0.16487468153851226;-0.002146625105983709;-0.024339214176929285;12.433;-1.6570001066375257
75.44_23.72;0.0027415842939669116;0.044808483942646575;95.742;-1.442240971166033;0.0010173605194048808;0.025168200290709104;36.43;0.09372126605590247;-0.0017242237745620308;-0.01964028365193747;-59.312000000000005;-1.3485197051101303
75.24_23.72;0.0021693356714766352;0.038960163806412346;86.516;-0.9802657723965804;0.0007914459434109628;0.02134870874043491;41.165;0.27753305629643255;-0.0013778897280656724;-0.017611455065977437;-45.351000000000006;-0.7027327161001479
75.04_23.72;0.002144925016743561;0.03874380886995813;80.655;-0.949744204990254;0.0007239791440170676;0.02001409895031466;34.814;0.34190047224860887;-0.0014209458727264936;-0.01872970991964347;-45.841;-0.6078437327416452
74.84_23.72;0.002031213983307573;0.037454140885797495;12.01;-0.7481162293905086;0.0007430306972118206;0.020342137658081717;-53.824;0.3605282203619783;-0.0012881832860957524;-0.017112003227715777;41.814;-0.3875880090285303
74.64_23.72;0.0019839059519658614;0.03701706117502921;66.307;-0.4942369780912841;0.0007966790185651764;0.021621325836041785;32.497;0.39995782157417314;-0.0011872269334006849;-0.015395735338987426;-33.81;-0.09427915651711094
74.44_23.72;0.0019039448651435003;0.0359926679713563;170.963;-0.35420527163677273;0.0008830499608139392;0.022686488425046263;232.324;0.3719193586192674;-0.0010208949043295612;-0.013306179546310037;61.36100000000002;0.01771408698249466
74.24_23.72;0.001670311136536663;0.03275603138103359;328.74;0.03505710136876761;0.0008982500397518913;0.02306837565748588;609.814;0.48107871755497655;-0.0007720610967847716;-0.009687655723547711;281.07399999999996;0.44602161618620895
77.24_24.72;0.003664816846444728;0.057321191824469375;103.311;-6.582510600806041;0.0005622408881678417;0.019714893233378557;45.078;-0.16327709497270781;-0.0031025759582768864;-0.03760629859109082;-58.233000000000004;-6.419233505833333
77.04_24.72;0.003226578330678623;0.05165935396539848;-193.244;-2.7466807342051887;0.0006326804963837203;0.020655706358260802;-190.179;0.2653357260321958;-0.0025938978342949027;-0.03100364760713768;-3.0649999999999977;-2.481345008172993
76.84_24.72;0.0036206208928575316;0.05500747383217615;119.78;-3.1136050459383133;0.0005532922049106366;0.017617502960361364;48.572;0.3713714654608856;-0.003067328687946895;-0.03738997087181478;-71.208;-2.7422335804774276
76.64_24.72;0.0036206208928575316;0.05500747383217615;119.78;-3.1136050459383133;0.000677603373134675;0.019345483743706156;42.265;0.23013407441514677;-0.002943017519722857;-0.03566199008846999;-77.515;-2.883470971523167
76.44_24.72;0.003872255914173151;0.05740131213464694;80.587;-3.8904478203601327;0.00047832561639307264;0.016769621618490153;63.208;0.3959008598708752;-0.0033939302977800782;-0.04063169051615679;-17.379000000000005;-3.4945469604892576
76.24_24.72;0.0036449777956919518;0.054391804563527824;104.616;-2.7675958512411323;0.0005914036910617244;0.018022934397293317;48.124;0.38870132611333064;-0.003053574104630227;-0.03636887016623451;-56.492;-2.3788945251278015
76.04_24.72;0.0036449777956919518;0.054391804563527824;104.616;-2.7675958512411323;0.0006086472154653811;0.018540008263179003;45.389;0.37087772480613557;-0.0030363305802265706;-0.03585179630034882;-59.227;-2.3967181264349966
75.84_24.72;0.002736186279191235;0.04499208710744969;84.206;-1.6133562249102762;0.0006424768596386824;0.01986219701227371;9.967;0.38636454934864906;-0.0020937094195525524;-0.025129890095175977;-74.239;-1.226991675561627
75.64_24.72;0.002257583712026194;0.039770527760490046;93.95;-1.1220056481352811;0.0006915514005995185;0.020408874268725757;40.863;0.34997937386296296;-0.0015660323114266757;-0.01936165349176429;-53.087;-0.7720262742723182
75.44_24.72;0.001913567234349725;0.03610586577670002;78.588;-0.7426489259481768;0.0006616821224939011;0.01998915797112502;45.377;0.3974188001421596;-0.001251885111855824;-0.016116707805574997;-33.21099999999999;-0.3452301258060172
75.24_24.72;0.001913567234349725;0.03610586577670002;78.588;-0.7426489259481768;0.0006071105516325974;0.018952697133480537;44.778;0.44711608155546334;-0.0013064566827171277;-0.01715316864321948;-33.809999999999995;-0.29553284439271343
75.04_24.72;0.0018463138523374632;0.035537977520998985;61.338;-0.5457540032585491;0.0007005304411542302;0.020257692448033257;15.799;0.41350830875924693;-0.001145783411183233;-0.015280285072965728;-45.539;-0.13224569449930212
74.84_24.72;0.0019126307879586552;0.03619247121315173;81.614;-0.3791859021070796;0.0007819947736556542;0.021655320170844972;50.357;0.4361085400604724;-0.001130636014303001;-0.014537151042306757;-31.257000000000005;0.05692263795339281
74.64_24.72;0.0019126307879586552;0.03619247121315173;81.614;-0.3791859021070796;0.0008680050461631174;0.02273615599036185;52.127;0.37408707934494745;-0.0010446257417955377;-0.01345631522278988;-29.487000000000002;-0.005098822762132138
74.44_24.72;0.001785751610608878;0.034688553889259566;57.382;-0.04769085965330744;0.0009243750316047843;0.023742975273321996;28.625;0.4576741436207584;-0.0008613765790040938;-0.01094557861593757;-28.756999999999998;0.409983283967451
77.44_25.72;0.004494442294668508;0.06369049462526868;115.0;-7.62154423928526;0.00042793233286795944;0.016317315060284353;40.048;0.179111156100898;-0.004066509961800548;-0.04737317956498433;-74.952;-7.442433083184362
77.24_25.72;0.003809979737453868;0.05828870978404865;113.025;-6.4378863969164035;0.00046658706003888166;0.017469726203886277;47.515;0.08912335865606802;-0.0033433926774149867;-0.04081898358016238;-65.51;-6.348763038260335
77.04_25.72;0.0034787024032236747;0.05467347872817059;109.592;-4.019834156841882;0.0006413529873189163;0.020530065785249463;32.157;0.07451536258099778;-0.0028373494159047584;-0.03414341294292113;-77.435;-3.945318794260884
76.84_25.72;0.0034787024032236747;0.05467347872817059;109.592;-4.019834156841882;0.00082758330230767;0.024298749499049914;79.606;-0.19421854675072825;-0.0026511191009160047;-0.030374729229120677;-29.986000000000004;-3.8256156100911536
76.64_25.72;0.0036910786989462208;0.056412775909849035;99.959;-4.229566959092779;0.0007123242154278246;0.01980451241772651;26.014;-0.00922995281204475;-0.002978754483518396;-0.036608263492122525;-73.94500000000001;-4.220337006280734
76.44_25.72;0.0036134039454902974;0.054797531654045474;85.719;-3.258271949952597;0.000540014778343901;0.01824896781858799;24.567;0.36361120487189735;-0.0030733891671463967;-0.03654856383545749;-61.151999999999994;-2.8946607450807
76.24_25.72;0.0036134039454902974;0.054797531654045474;85.719;-3.258271949952597;0.00047043218421505663;0.016281686515818843;17.059;0.4456118926592655;-0.003142971761275241;-0.03851584513822663;-68.66;-2.8126600572933316
76.04_25.72;0.0023232475997628523;0.040924481164184706;87.818;-1.3276594280587655;0.0004654901477118028;0.016773982987529915;32.544;0.533625890283737;-0.0018577574520510496;-0.02415049817665479;-55.274;-0.7940335377750285
75.84_25.72;0.0017668602861873924;0.034545930713473824;60.189;-0.7973090995397387;0.00042080085605569127;0.01604389403282082;-18.456;0.5719473613190987;-0.0013460594301317012;-0.018502036680653006;-41.733000000000004;-0.22536173822063998
75.64_25.72;0.001610254884102081;0.032649621106144354;54.326;-0.5457600055644003;0.0005084441730163578;0.017628741781072772;4.492;0.5119203329420683;-0.0011018107110857232;-0.015020879325071582;-49.834;-0.03383967262233201
75.44_25.72;0.0016479685836659648;0.03314237884779121;57.973;-0.5352842168651859;0.0005690284326968918;0.018493010566785185;11.657;0.4698804453397576;-0.001078940150969073;-0.014649368281006027;-46.316;-0.06540377152542831
75.24_25.72;0.0015834315779023633;0.03237734036785265;56.69;-0.33116100310516705;0.0006292395309664004;0.01954714016429572;25.671;0.47101021798220877;-0.0009541920469359629;-0.012830200203556928;-31.019;0.13984921487704172
75.04_25.72;0.0017094727876857813;0.0341267710423427;-13.849;-0.2346690433453571;0.0007625918346906456;0.021669183428080448;10.307;0.4492170113599103;-0.0009468809529951357;-0.012457587614262251;-3.542;0.21454796801455323
74.84_25.72;0.001686183655113465;0.03405031070733997;48.469;-0.014494047072295624;0.0007370839759564412;0.021261845243367192;6.604;0.5565327041733952;-0.0009490996791570237;-0.01278846546397278;-41.865;0.5420386571010996
77.64_26.72;0.0038174268933311188;0.05783283498141302;175.186;-5.50920713626281;0.00034647566898090947;0.014922008402993856;38.824;0.40921412247295486;-0.0034709512243502093;-0.042910826578419166;-136.36200000000002;-5.099993013789855
77.44_26.72;0.004115586869948494;0.06029064264331434;149.989;-5.995721949490326;0.0002673291774407938;0.012940691858720913;48.848;0.5455907860875356;-0.0038482576925077004;-0.04734995078459343;-101.141;-5.450131163402791
77.24_26.72;0.003948213041692926;0.05914223209298135;122.572;-6.323190873604709;0.0002693103066017209;0.01255560471395437;34.2;0.5004801517428354;-0.003678902735091205;-0.04658662737902698;-88.372;-5.822710721861873
77.04_26.72;0.003863032611867162;0.05839287552029156;265.933;-6.075660014229299;0.0002901957111245247;0.01300321545127942;48.436;0.46846780863385484;-0.0035728369007426374;-0.045389660069012135;-217.49699999999999;-5.607192205595444
76.84_26.72;0.00383972010643492;0.058133395991351436;116.65;-5.482887428723884;0.00039386110988335644;0.0158548661791481;59.341;0.33501474921390206;-0.0034458589965515635;-0.042278529812203335;-57.309000000000005;-5.147872679509982
76.64_26.72;0.00383972010643492;0.058133395991351436;116.65;-5.482887428723884;0.00047734586261047475;0.01786953396080092;63.816;0.19406117995823358;-0.003362374243824445;-0.04026386203055052;-52.834;-5.28882624876565
76.44_26.72;0.0037490081886476347;0.05633251120938158;193.64;-3.7742190356276613;0.00037543510442916494;0.015211068519417928;19.949;0.5218977041351442;-0.00337357308421847;-0.04112144268996366;-173.69099999999997;-3.2523213314925172
76.24_26.72;0.001884615467615955;0.03599565262116725;83.655;-0.8834727218154894;0.0003695654361187306;0.01453860197896745;37.891;0.6306586516898323;-0.0015150500314972243;-0.021457050642199802;-45.764;-0.25281407012565715
76.04_26.72;0.0012603544090216442;0.02844062058317015;95.066;-0.18122483840975834;0.0004541866779932197;0.016073977631958832;52.755;0.5743287907907872;-0.0008061677310284245;-0.012366642951211319;-42.311;0.3931039523810289
75.84_26.72;0.0013232440714923224;0.02935822557837762;63.394;-0.2489660148830244;0.00048398800592072265;0.016914728187580913;85.601;0.5431798380745712;-0.0008392560655715997;-0.012443497390796705;22.207;0.29421382319154676
75.64_26.72;0.0013232440714923224;0.02935822557837762;63.394;-0.2489660148830244;0.0005172869296506085;0.0177076799794037;83.247;0.5117500928243952;-0.0008059571418417139;-0.011650545598973917;19.853;0.2627840779413708
75.44_26.72;0.0013972595247260273;0.030165117679250814;69.005;-0.16454906879282216;0.0006810267615144447;0.020423791918718757;84.01;0.4323967259409838;-0.0007162327632115826;-0.009741325760532056;15.00500000000001;0.2678476571481616
75.24_26.72;0.0016156083368914422;0.033093286229133045;17.267;-0.12367982833368507;0.0008097874147567323;0.022351182561289235;-55.431;0.43678070828018667;-0.0008058209221347099;-0.010742103667843811;38.164;0.3131008799465016
77.64_27.72;0.0030438910332500823;0.050900239281334844;110.897;-4.316649402966743;0.00038233146791638096;0.015479702853236845;15.684;0.33219607783968297;-0.0026615595653337013;-0.035420536428098;-95.21300000000001;-3.9844533251270597
77.44_27.72;0.0032357219127986366;0.05161519674340472;408.346;-3.2388830185168525;0.0005026645932343806;0.017581413986122542;136.198;0.34149581895683256;-0.002733057319564256;-0.03403378275728218;-272.148;-2.8973871995600198
77.24_27.72;0.002805265830661901;0.04718325732996535;224.679;-2.3780131872762658;0.0004374917928251148;0.016415980121236;151.593;0.4731860954725724;-0.0023677740378367862;-0.030767277208729352;-73.08600000000001;-1.9048270918036934
77.04_27.72;0.003451115052797131;0.05334862970286651;117.338;-3.2906528428706174;0.00039432655152541027;0.015555735949398481;28.061;0.5097473386317365;-0.0030567885012717207;-0.03779289375346803;-89.27699999999999;-2.780905504238881
76.84_27.72;0.003451115052797131;0.05334862970286651;117.338;-3.2906528428706174;0.0003515146517485307;0.014994357821439106;35.47;0.5629739035755735;-0.0030996004010486002;-0.038354271881427406;-81.868;-2.727678939295044
76.64_27.72;0.00371617507679467;0.05521783854378468;67.75;-3.1035537350115945;0.00042688169074968347;0.016548160916319887;4.64;0.5286196370503464;-0.0032892933860449863;-0.038669677627464795;-63.11;-2.574934097961248
76.44_27.72;0.0026757727000936713;0.04462657615964484;108.905;-1.5480193561019813;0.00037390484327620336;0.015538287470187827;60.799;0.6439470445398101;-0.002301867856817468;-0.029088288689457013;-48.106;-0.9040723115621712
