sossheig-0-time,sossheig-0-value,
1010997000,0.27953454852104187,
1011000600,0.6512531042098999,
1011004200,0.8871565461158752,
1011007800,1.0583173036575317,
1011011400,1.0583173036575317,
1011015000,1.0751880407333374,
1011018600,0.9177663326263428,
1011022200,0.684357225894928,
1011025800,0.684357225894928,
1011029400,0.2857036888599396,
1011033000,0.16881462931632996,
1011036600,0.1740407794713974,
1011040200,0.1740407794713974,
1011043800,0.42987847328186035,
1011047400,0.6346500515937805,
1011051000,0.803352415561676,
1011054600,0.803352415561676,
1011058200,0.8713406324386597,
1011061800,0.7600183486938477,
1011065400,0.572742223739624,
1011069000,0.572742223739624,
1011072600,0.23034723103046417,
1011076200,0.13582809269428253,
1011079800,0.163006991147995,
1011083400,0.163006991147995,
1011087000,0.4781496822834015,
1011090600,0.7286813855171204,
1011094200,0.9483043551445007,
1011097800,0.9483043551445007,
1011101400,1.096876859664917,
1011105000,1.0107378959655762,
1011108600,0.8222113251686096,
1011112200,0.8222113251686096,
1011115800,0.41322749853134155,
1011119400,0.24302555620670319,
1011123000,0.18142995238304138,
1011126600,0.18142995238304138,
1011130200,0.34827300906181335,
1011133800,0.5430727005004883,
1011137400,0.7357261776924133,
1011141000,0.7357261776924133,
1011144600,0.9064316153526306,
1011148200,0.8630003929138184,
1011151800,0.7240015268325806,
1011155400,0.7240015268325806,
1011159000,0.3932206928730011,
1011162600,0.2571084797382355,
1011166200,0.22354662418365479,
1011169800,0.22354662418365479,
1011173400,0.442716121673584,
1011177000,0.6725834608078003,
1011180600,0.9042104482650757,
1011184200,0.9042104482650757,
1011187800,1.1413120031356812,
1011191400,1.1201070547103882,
1011195000,0.9836519360542297,
1011198600,0.9836519360542297,
1011202200,0.5985578894615173,
1011205800,0.39658108353614807,
1011209400,0.2750706970691681,
1011213000,0.2750706970691681,
1011216600,0.3229580521583557,
1011220200,0.47388988733291626,
1011223800,0.6537814736366272,
1011227400,0.6537814736366272,
1011231000,0.8729307651519775,
1011234600,0.878398597240448,
1011238200,0.7857035994529724,
1011241800,0.7857035994529724,
1011245400,0.4831468462944031,
1011249000,0.32032445073127747,
1011252600,0.22898364067077637,
1011256200,0.22898364067077637,
1011259800,0.32393595576286316,
1011263400,0.5028121471405029,
1011267000,0.7142623662948608,
1011270600,0.7142623662948608,
1011274200,0.9924638271331787,
1011277800,1.020034909248352,
1011281400,0.9330026507377625,
1011285000,0.9330026507377625,
1011288600,0.5882505774497986,
1011292200,0.3682519495487213,
1011295800,0.2026875913143158,
1011299400,0.2026875913143158,
1011303000,0.15098600089550018,
1011306600,0.25488901138305664,
1011310200,0.4131201505661011,
1011313800,0.4131201505661011,
1011317400,0.6660847663879395,
1011321000,0.7209262847900391,
1011324600,0.6839612126350403,
1011328200,0.6839612126350403,
1011331800,0.45540598034858704,
1011335400,0.29739245772361755,
1011339000,0.18298742175102234,
1011342600,0.18298742175102234,
1011346200,0.19579480588436127,
1011349800,0.33210423588752747,
1011353400,0.524600088596344,
1011357000,0.524600088596344,
1011360600,0.8421611785888672,
1011364200,0.9285029768943787,
1011367800,0.9106059074401855,
1011371400,0.9106059074401855,
1011375000,0.6649894714355469,
1011378600,0.46439388394355774,
1011382200,0.28445830941200256,
1011385800,0.28445830941200256,
1011389400,0.14688602089881897,
1011393000,0.19638076424598694,
1011396600,0.3167157471179962,
1011400200,0.3167157471179962,
1011403800,0.566042959690094,
1011407400,0.6547814011573792,
1011411000,0.6671409010887146,
1011414600,0.6671409010887146,
1011418200,0.51273512840271,
1011421800,0.37176215648651123,
1011425400,0.2450878620147705,
1011429000,0.2450878620147705,
1011432600,0.18766754865646362,
1011436200,0.2756860554218292,
1011439800,0.4310130178928375,
1011443400,0.4310130178928375,
1011447000,0.7426064014434814,
1011450600,0.863296389579773,
1011454200,0.8984583020210266,
1011457800,0.8984583020210266,
1011461400,0.7459548711776733,
1011465000,0.57793790102005,
1011468600,0.40484362840652466,
1011472200,0.40484362840652466,
1011475800,0.2209526002407074,
1011479400,0.22694088518619537,
1011483000,0.3087064027786255,
1011486600,0.3087064027786255,
1011490200,0.5444494485855103,
1011493800,0.6608867645263672,
1011497400,0.7185977697372437,
1011501000,0.7185977697372437,
1011504600,0.6560969948768616,
1011508200,0.5508643388748169,
1011511800,0.4340297281742096,
1011515400,0.4340297281742096,
1011519000,0.31825390458106995,
1011522600,0.34924349188804626,
1011526200,0.4480813443660736,
1011529800,0.4480813443660736,
1011533400,0.7057313323020935,
1011537000,0.8356398940086365,
1011540600,0.9053489565849304,
1011544200,0.9053489565849304,
1011547800,0.8358006477355957,
1011551400,0.7079242467880249,
1011555000,0.552112877368927,
1011558600,0.552112877368927,
1011562200,0.3272719979286194,
1011565800,0.28250017762184143,
1011569400,0.31220129132270813,
1011573000,0.31220129132270813,
1011576600,0.4893030524253845,
1011580200,0.6062743067741394,
1011583800,0.6927846670150757,
1011587400,0.6927846670150757,
1011591000,0.7155697345733643,
1011594600,0.6516794562339783,
1011598200,0.556940495967865,
1011601800,0.556940495967865,
1011605400,0.4179961085319519,
1011609000,0.4020720422267914,
1011612600,0.4460100531578064,
1011616200,0.4460100531578064,
1011619800,0.6401810050010681,
1011623400,0.7680894136428833,
1011627000,0.8630246520042419,
1011630600,0.8630246520042419,
1011634200,0.8869166374206543,
1011637800,0.8116503953933716,
1011641400,0.6893824338912964,
1011645000,0.6893824338912964,
1011648600,0.4587094485759735,
1011652200,0.3759649395942688,
1011655800,0.35620272159576416,
1011659400,0.35620272159576416,
1011663000,0.4675155282020569,
1011666600,0.5787621736526489,
1011670200,0.6875964403152466,
1011673800,0.6875964403152466,
1011677400,0.7972297072410583,
1011681000,0.7889507412910461,
1011684600,0.7346120476722717,
1011688200,0.7346120476722717,
1011691800,0.5893902778625488,
1011695400,0.5267428159713745,
1011699000,0.5083620548248291,
1011702600,0.5083620548248291,
1011706200,0.5962845087051392,
1011709800,0.6941176056861877,
1011713400,0.7949200868606567,
1011717000,0.7949200868606567,
1011720600,0.8933881521224976,
1011724200,0.8741398453712463,
1011727800,0.7983510494232178,
1011731400,0.7983510494232178,
1011735000,0.585890531539917,
1011738600,0.46637311577796936,
1011742200,0.3846425712108612,
1011745800,0.3846425712108612,
1011749400,0.37768828868865967,
1011753000,0.4472963511943817,
1011756600,0.5484827160835266,
1011760200,0.5484827160835266,
1011763800,0.720848023891449,
1011767400,0.7755222320556641,
1011771000,0.7820535898208618,
1011774600,0.7820535898208618,
1011778200,0.6975901126861572,
1011781800,0.6262875199317932,
1011785400,0.5683373808860779,
1011789000,0.5683373808860779,
1011792600,0.5635653734207153,
1011796200,0.622614324092865,
1011799800,0.7118901610374451,
1011803400,0.7118901610374451,
1011807000,0.8655332922935486,
1011810600,0.9071033000946045,
1011814200,0.8941855430603027,
1011817800,0.8941855430603027,
1011821400,0.7442929744720459,
1011825000,0.6194514036178589,
1011828600,0.5008450150489807,
1011832200,0.5008450150489807,
1011835800,0.3881206214427948,
1011839400,0.4037776589393616,
1011843000,0.4722343385219574,
1011846600,0.4722343385219574,
1011850200,0.6603322625160217,
1011853800,0.7600374221801758,
1011857400,0.8209680318832397,
1011861000,0.8209680318832397,
1011864600,0.799416184425354,
1011868200,0.7240637540817261,
1011871800,0.6286190152168274,
1011875400,0.6286190152168274,
1011879000,0.49988967180252075,
1011882600,0.48753297328948975,
1011886200,0.5277612805366516,
1011889800,0.5277612805366516,
1011893400,0.6851591467857361,
1011897000,0.7766087055206299,
1011900600,0.8313162922859192,
1011904200,0.8313162922859192,
1011907800,0.7916704416275024,
1011911400,0.6900270581245422,
1011915000,0.5578634738922119,
1011918600,0.5578634738922119,
1011922200,0.35336437821388245,
1011925800,0.3035286068916321,
1011929400,0.32381364703178406,
1011933000,0.32381364703178406,
1011936600,0.5106470584869385,
1011940200,0.6569616198539734,
1011943800,0.7888205647468567,
1011947400,0.7888205647468567,
1011951000,0.8964242339134216,
1011954600,0.8652010560035706,
1011958200,0.7771056890487671,
1011961800,0.7771056890487671,
1011965400,0.5794440507888794,
1011969000,0.5020560622215271,
1011972600,0.48408567905426025,
1011976200,0.48408567905426025,
1011979800,0.6136470437049866,
1011983400,0.7397011518478394,
1011987000,0.8571309447288513,
1011990600,0.8571309447288513,
1011994200,0.9373970627784729,
1011997800,0.8841237425804138,
1012001400,0.763445258140564,
1012005000,0.763445258140564,
1012008600,0.48746979236602783,
1012012200,0.36523380875587463,
1012015800,0.3131878674030304,
1012019400,0.3131878674030304,
1012023000,0.430879145860672,
1012026600,0.5927013158798218,
1012030200,0.7764316201210022,
1012033800,0.7764316201210022,
1012037400,1.014391303062439,
1012041000,1.041479468345642,
1012044600,0.9774026274681091,
1012048200,0.9774026274681091,
1012051800,0.720619261264801,
1012055400,0.566034197807312,
1012059000,0.46282896399497986,
1012062600,0.46282896399497986,
1012066200,0.48814651370048523,
1012069800,0.6114397048950195,
1012073400,0.7702928781509399,
1012077000,0.7702928781509399,
1012080600,0.9853764772415161,
1012084200,1.0023548603057861,
1012087800,0.923737645149231,
1012091400,0.923737645149231,
1012095000,0.619683563709259,
1012098600,0.4262737035751343,
1012102200,0.28752776980400085,
1012105800,0.28752776980400085,
1012109400,0.28726926445961,
1012113000,0.42815661430358887,
1012116600,0.6317638754844666,
1012120200,0.6317638754844666,
1012123800,0.9756871461868286,
1012127400,1.0691331624984741,
1012131000,1.048935890197754,
1012134600,1.048935890197754,
1012138200,0.7796179056167603,
1012141800,0.5614386796951294,
1012145400,0.37236103415489197,
1012149000,0.37236103415489197,
1012152600,0.25950127840042114,
1012156200,0.34482377767562866,
1012159800,0.5106998682022095,
1012163400,0.5106998682022095,
1012167000,0.831875205039978,
1012170600,0.9385344982147217,
1012174200,0.9393245577812195,
1012177800,0.9393245577812195,
1012181400,0.693350613117218,
1012185000,0.47212448716163635,
1012188600,0.26516884565353394,
1012192200,0.26516884565353394,
1012195800,0.11921265721321106,
1012199400,0.20686867833137512,
1012203000,0.40026596188545227,
1012206600,0.40026596188545227,
1012210200,0.836196780204773,
1012213800,1.0252718925476074,
1012217400,1.100537657737732,
1012221000,1.100537657737732,
1012224600,0.9253115653991699,
1012228200,0.6978380680084229,
1012231800,0.45409199595451355,
1012235400,0.45409199595451355,
1012239000,0.19632264971733093,
1012242600,0.21823108196258545,
1012246200,0.3605264127254486,
1012249800,0.3605264127254486,
1012253400,0.7513447403907776,
1012257000,0.9433491826057434,
1012260600,1.0357779264450073,
1012264200,1.0357779264450073,
1012267800,0.8923018574714661,
1012271400,0.6712632179260254,
1012275000,0.41892945766448975,
1012278600,0.41892945766448975,
1012282200,0.120322585105896,
1012285800,0.12350167334079742,
1012289400,0.2650519907474518,
1012293000,0.2650519907474518,
1012296600,0.7175427675247192,
1012300200,0.9703128337860107,
1012303800,1.1266051530838013,
1012307400,1.1266051530838013,
1012311000,1.0646581649780273,
1012314600,0.8484100699424744,
1012318200,0.5652323961257935,
1012321800,0.5652323961257935,
1012325400,0.14808788895606995,
1012329000,0.06598171591758728,
1012332600,0.1302460879087448,
1012336200,0.1302460879087448,
1012339800,0.5043259859085083,
1012343400,0.7521671652793884,
1012347000,0.934773862361908,
1012350600,0.934773862361908,
1012354200,0.9579955339431763,
1012357800,0.7939887046813965,
1012361400,0.5481170415878296,
1012365000,0.5481170415878296,
1012368600,0.15034687519073486,
1012372200,0.06448684632778168,
1012375800,0.1294197291135788,
1012379400,0.1294197291135788,
1012383000,0.5386547446250916,
1012386600,0.8343260884284973,
1012390200,1.0743037462234497,
1012393800,1.0743037462234497,
1012397400,1.1814770698547363,
1012401000,1.034577488899231,
1012404600,0.7735271453857422,
1012408200,0.7735271453857422,
1012411800,0.26709747314453125,
1012415400,0.08778376132249832,
1012419000,0.05656193569302559,
1012422600,0.05656193569302559,
1012426200,0.34194135665893555,
1012429800,0.6078047752380371,
1012433400,0.8538194894790649,
1012437000,0.8538194894790649,
1012440600,1.0408892631530762,
1012444200,0.9550266861915588,
1012447800,0.7501181960105896,
1012451400,0.7501181960105896,
1012455000,0.30280977487564087,
1012458600,0.13044345378875732,
1012462200,0.09590115398168564,
1012465800,0.09590115398168564,
1012469400,0.39223092794418335,
1012473000,0.6854820847511292,
1012476600,0.971815824508667,
1012480200,0.971815824508667,
1012483800,1.234298586845398,
1012487400,1.174539566040039,
1012491000,0.9701666831970215,
1012494600,0.9701666831970215,
1012498200,0.4446945786476135,
1012501800,0.1860259771347046,
1012505400,0.050370555371046066,
1012509000,0.050370555371046066,
1012512600,0.18207967281341553,
1012516200,0.41828393936157227,
1012519800,0.6860467791557312,
1012523400,0.6860467791557312,
1012527000,1.0103398561477661,
1012530600,1.0253328084945679,
1012534200,0.9057399034500122,
1012537800,0.9057399034500122,
1012541400,0.4983541965484619,
1012545000,0.27739500999450684,
1012548600,0.15732592344284058,
1012552200,0.15732592344284058,
1012555800,0.2926633059978485,
1012559400,0.5376524925231934,
1012563000,0.8277266621589661,
1012566600,0.8277266621589661,
1012570200,1.21103835105896,
1012573800,1.2514649629592896,
1012577400,1.1344741582870483,
1012581000,1.1344741582870483,
1012584600,0.6725479960441589,
1012588200,0.375907838344574,
1012591800,0.1529684215784073,
1012595400,0.1529684215784073,
1012599000,0.10023313760757446,
1012602600,0.2652854919433594,
1012606200,0.5101798176765442,
1012609800,0.5101798176765442,
1012613400,0.9144306182861328,
1012617000,1.0196958780288696,
1012620600,0.9952186346054077,
1012624200,0.9952186346054077,
1012627800,0.6959389448165894,
1012631400,0.46785247325897217,
1012635000,0.28879454731941223,
1012638600,0.28879454731941223,
1012642200,0.26512643694877625,
1012645800,0.43766286969184875,
1012649400,0.6937047839164734,
1012653000,0.6937047839164734,
1012656600,1.1409772634506226,
1012660200,1.2776705026626587,
1012663800,1.2726941108703613,
1012667400,1.2726941108703613,
1012671000,0.9521377086639404,
1012674600,0.6723601222038269,
1012678200,0.41124609112739563,
1012681800,0.41124609112739563,
1012685400,0.1964225471019745,
1012689000,0.2607100009918213,
1012692600,0.4351957142353058,
1012696200,0.4351957142353058,
1012699800,0.8308839201927185,
1012703400,0.9962961077690125,
1012707000,1.058097243309021,
1012710600,1.058097243309021,
1012714200,0.9002184271812439,
1012717800,0.7056217789649963,
1012721400,0.5065774321556091,
1012725000,0.5065774321556091,
1012728600,0.3383132219314575,
1012732200,0.40440985560417175,
1012735800,0.5757412314414978,
1012739400,0.5757412314414978,
1012743000,0.9840932488441467,
1012746600,1.168466329574585,
1012750200,1.2493560314178467,
1012753800,1.2493560314178467,
1012757400,1.1006871461868286,
1012761000,0.882009744644165,
1012764600,0.6315811276435852,
1012768200,0.6315811276435852,
1012771800,0.3101900517940521,
1012775400,0.26930028200149536,
1012779000,0.34666940569877625,
1012782600,0.34666940569877625,
1012786200,0.668073832988739,
1012789800,0.8637956976890564,
1012793400,0.9999668598175049,
1012797000,0.9999668598175049,
1012800600,1.0135173797607422,
1012804200,0.8948322534561157,
1012807800,0.7290977835655212,
1012811400,0.7290977835655212,
1012815000,0.48893970251083374,
1012818600,0.46206435561180115,
1012822200,0.5380209684371948,
1012825800,0.5380209684371948,
1012829400,0.8495999574661255,
1012833000,1.0455944538116455,
1012836600,1.186987042427063,
1012840200,1.186987042427063,
1012843800,1.208164095878601,
1012847400,1.0805011987686157,
1012851000,0.8832547068595886,
1012854600,0.8832547068595886,
1012858200,0.5205985903739929,
1012861800,0.3913969099521637,
1012865400,0.3587168753147125,
1012869000,0.3587168753147125,
1012872600,0.524539589881897,
1012876200,0.6852203607559204,
1012879800,0.8376628160476685,
1012883400,0.8376628160476685,
1012887000,0.9682185053825378,
1012890600,0.9331777691841125,
1012894200,0.8289376497268677,
1012897800,0.8289376497268677,
1012901400,0.5845121145248413,
1012905000,0.48325517773628235,
1012908600,0.45433807373046875,
1012912200,0.45433807373046875,
1012915800,0.5943211913108826,
1012919400,0.7456159591674805,
1012923000,0.8972832560539246,
1012926600,0.8972832560539246,
1012930200,1.0440348386764526,
1012933800,1.0161911249160767,
1012937400,0.9061918258666992,
1012941000,0.9061918258666992,
1012944600,0.6022639274597168,
1012948200,0.4356067478656769,
1012951800,0.32469668984413147,
1012955400,0.32469668984413147,
1012959000,0.3252066373825073,
1012962600,0.42429304122924805,
1012966200,0.5597614645957947,
1012969800,0.5597614645957947,
1012973400,0.7711107730865479,
1012977000,0.8222561478614807,
1012980600,0.8042731881141663,
1012984200,0.8042731881141663,
1012987800,0.6362534761428833,
1012991400,0.512116014957428,
1012995000,0.4132140874862671,
1012998600,0.4132140874862671,
1013002200,0.3847552537918091,
1013005800,0.45934098958969116,
1013009400,0.5768523812294006,
1013013000,0.5768523812294006,
1013016600,0.7881792187690735,
1013020200,0.8510151505470276,
1013023800,0.8431824445724487,
1013027400,0.8431824445724487,
1013031000,0.6678969860076904,
1013034600,0.5127237439155579,
1013038200,0.36207136511802673,
1013041800,0.36207136511802673,
1013045400,0.21573515236377716,
1013049000,0.22996795177459717,
1013052600,0.3090786933898926,
1013056200,0.3090786933898926,
1013059800,0.5389193892478943,
1013063400,0.6585809588432312,
1013067000,0.7310618758201599,
1013070600,0.7310618758201599,
1013074200,0.7042587995529175,
1013077800,0.6107819676399231,
1013081400,0.48856285214424133,
1013085000,0.48856285214424133,
1013088600,0.32601356506347656,
1013092200,0.30966946482658386,
1013095800,0.35701480507850647,
1013099400,0.35701480507850647,
1013103000,0.5548982620239258,
1013106600,0.677981436252594,
1013110200,0.7623919248580933,
1013113800,0.7623919248580933,
1013117400,0.7533649206161499,
1013121000,0.6562881469726562,
1013124600,0.5176378488540649,
1013128200,0.5176378488540649,
1013131800,0.28517946600914,
1013135400,0.22234347462654114,
1013139000,0.23688426613807678,
1013142600,0.23688426613807678,
1013146200,0.4326767921447754,
1013149800,0.5943318009376526,
1013153400,0.7428974509239197,
1013157000,0.7428974509239197,
1013160600,0.8654382824897766,
1013164200,0.8297420740127563,
1013167800,0.7247607111930847,
1013171400,0.7247607111930847,
1013175000,0.4757142663002014,
1013178600,0.36957573890686035,
1013182200,0.3278862237930298,
1013185800,0.3278862237930298,
1013189400,0.4388769268989563,
1013193000,0.5741862654685974,
1013196600,0.7147476077079773,
1013200200,0.7147476077079773,
1013203800,0.8505520820617676,
1013207400,0.8247552514076233,
1013211000,0.7226492762565613,
1013214600,0.7226492762565613,
