75.532663_17.902096;76.006222_24.893752;75.210923_11.252254;dates
-0.3239;-0.2787;-0.3432;2003-05-08
-0.3216;-0.27840000000000004;-0.3402;2003-05-09
-0.31470000000000004;-0.27790000000000004;-0.3416;2003-05-10
-0.3131;-0.2773;-0.3402;2003-05-11
-0.3123;-0.2765;-0.3346;2003-05-12
-0.30870000000000003;-0.27240000000000003;-0.3306;2003-05-13
-0.3095;-0.26980000000000004;-0.3287;2003-05-14
-0.31020000000000003;-0.2675;-0.3279;2003-05-15
-0.30870000000000003;-0.2656;-0.32830000000000004;2003-05-16
-0.3089;-0.265;-0.3307;2003-05-17
-0.3105;-0.2647;-0.3327;2003-05-18
-0.31010000000000004;-0.263;-0.33790000000000003;2003-05-19
-0.3074;-0.26330000000000003;-0.3403;2003-05-20
-0.304;-0.2635;-0.3487;2003-05-21
-0.30210000000000004;-0.2616;-0.3521;2003-05-22
-0.3005;-0.26030000000000003;-0.3529;2003-05-23
-0.2995;-0.2602;-0.35700000000000004;2003-05-24
-0.2999;-0.25730000000000003;-0.3577;2003-05-25
-0.2953;-0.2541;-0.3543;2003-05-26
-0.29560000000000003;-0.2549;-0.3512;2003-05-27
-0.2964;-0.2534;-0.3478;2003-05-28
-0.2933;-0.253;-0.3425;2003-05-29
-0.29250000000000004;-0.2519;-0.33690000000000003;2003-05-30
-0.29250000000000004;-0.2503;-0.3315;2003-05-31
-0.2936;-0.24910000000000002;-0.32880000000000004;2003-06-01
-0.2923;-0.2497;-0.3279;2003-06-02
-0.2903;-0.24980000000000002;-0.3255;2003-06-03
-0.29150000000000004;-0.25020000000000003;-0.32680000000000003;2003-06-04
-0.2907;-0.24730000000000002;-0.3265;2003-06-05
-0.28550000000000003;-0.24500000000000002;-0.32830000000000004;2003-06-06
-0.28140000000000004;-0.24330000000000002;-0.33180000000000004;2003-06-07
-0.2776;-0.24300000000000002;-0.33530000000000004;2003-06-08
-0.2752;-0.2426;-0.338;2003-06-09
-0.26990000000000003;-0.2416;-0.3397;2003-06-10
-0.26730000000000004;-0.2409;-0.3405;2003-06-11
-0.2637;-0.24000000000000002;-0.3401;2003-06-12
-0.2659;-0.23800000000000002;-0.3411;2003-06-13
-0.26930000000000004;-0.23900000000000002;-0.33940000000000003;2003-06-14
-0.2738;-0.2399;-0.33890000000000003;2003-06-15
-0.27540000000000003;-0.2391;-0.33490000000000003;2003-06-16
-0.28;-0.2406;-0.33080000000000004;2003-06-17
-0.2776;-0.23950000000000002;-0.3279;2003-06-18
-0.2746;-0.2388;-0.32380000000000003;2003-06-19
-0.2748;-0.2384;-0.31920000000000004;2003-06-20
-0.2687;-0.2364;-0.3151;2003-06-21
-0.26680000000000004;-0.2353;-0.31;2003-06-22
-0.26730000000000004;-0.23440000000000003;-0.3073;2003-06-23
-0.26530000000000004;-0.2335;-0.3019;2003-06-24
-0.27;-0.2326;-0.29610000000000003;2003-06-25
-0.2727;-0.2333;-0.2919;2003-06-26
-0.2767;-0.2311;-0.2899;2003-06-27
-0.277;-0.2283;-0.29000000000000004;2003-06-28
-0.28090000000000004;-0.2272;-0.29000000000000004;2003-06-29
-0.28150000000000003;-0.2258;-0.29350000000000004;2003-06-30
-0.28390000000000004;-0.2252;-0.2954;2003-07-01
-0.2881;-0.2218;-0.2994;2003-07-02
-0.2908;-0.2247;-0.299;2003-07-03
-0.29550000000000004;-0.229;-0.3;2003-07-04
-0.29600000000000004;-0.2285;-0.3003;2003-07-05
-0.2943;-0.22640000000000002;-0.3005;2003-07-06
-0.29500000000000004;-0.22760000000000002;-0.2995;2003-07-07
-0.2933;-0.231;-0.30260000000000004;2003-07-08
-0.2927;-0.2315;-0.3045;2003-07-09
-0.2911;-0.23070000000000002;-0.30670000000000003;2003-07-10
-0.2928;-0.2321;-0.3088;2003-07-11
-0.29410000000000003;-0.23270000000000002;-0.3136;2003-07-12
-0.2944;-0.233;-0.3176;2003-07-13
-0.29600000000000004;-0.23520000000000002;-0.3219;2003-07-14
-0.2983;-0.23500000000000001;-0.3236;2003-07-15
-0.29810000000000003;-0.2336;-0.3236;2003-07-16
-0.29700000000000004;-0.2335;-0.32230000000000003;2003-07-17
-0.2993;-0.23170000000000002;-0.3171;2003-07-18
-0.2985;-0.2265;-0.3123;2003-07-19
-0.29910000000000003;-0.22310000000000002;-0.30920000000000003;2003-07-20
-0.2992;-0.2217;-0.3083;2003-07-21
-0.2968;-0.2197;-0.30770000000000003;2003-07-22
-0.29200000000000004;-0.21680000000000002;-0.3064;2003-07-23
-0.28900000000000003;-0.2155;-0.3052;2003-07-24
-0.2867;-0.2131;-0.3039;2003-07-25
-0.28040000000000004;-0.2081;-0.3038;2003-07-26
-0.2747;-0.20450000000000002;-0.30410000000000004;2003-07-27
-0.27390000000000003;-0.2019;-0.3017;2003-07-28
-0.275;-0.1986;-0.30110000000000003;2003-07-29
-0.2736;-0.1975;-0.3004;2003-07-30
-0.27090000000000003;-0.19870000000000002;-0.3013;2003-07-31
-0.2711;-0.1993;-0.303;2003-08-01
-0.26940000000000003;-0.20090000000000002;-0.304;2003-08-02
-0.27030000000000004;-0.2064;-0.30670000000000003;2003-08-03
-0.2723;-0.2094;-0.3093;2003-08-04
-0.2718;-0.2107;-0.3135;2003-08-05
-0.27090000000000003;-0.2151;-0.31870000000000004;2003-08-06
-0.2718;-0.21610000000000001;-0.3266;2003-08-07
-0.2773;-0.2149;-0.3309;2003-08-08
-0.2813;-0.2235;-0.3307;2003-08-09
-0.2844;-0.2205;-0.3296;2003-08-10
-0.2868;-0.2222;-0.3271;2003-08-11
-0.28800000000000003;-0.2174;-0.3239;2003-08-12
-0.2902;-0.2212;-0.31870000000000004;2003-08-13
-0.2874;-0.2089;-0.3128;2003-08-14
-0.28750000000000003;-0.2018;-0.3088;2003-08-15
-0.2869;-0.19640000000000002;-0.3084;2003-08-16
-0.28700000000000003;-0.19290000000000002;-0.3055;2003-08-17
-0.2851;-0.19210000000000002;-0.3042;2003-08-18
-0.2822;-0.1902;-0.3042;2003-08-19
-0.28200000000000003;-0.19260000000000002;-0.3032;2003-08-20
-0.2736;-0.19340000000000002;-0.3044;2003-08-21
-0.2741;-0.19770000000000001;-0.3085;2003-08-22
-0.2666;-0.2;-0.3111;2003-08-23
-0.2656;-0.20070000000000002;-0.3134;2003-08-24
-0.2642;-0.2003;-0.3133;2003-08-25
-0.26890000000000003;-0.19740000000000002;-0.3153;2003-08-26
-0.27490000000000003;-0.1957;-0.3174;2003-08-27
-0.2846;-0.1923;-0.31770000000000004;2003-08-28
-0.28950000000000004;-0.18860000000000002;-0.3168;2003-08-29
-0.2959;-0.18330000000000002;-0.3164;2003-08-30
-0.30310000000000004;-0.1807;-0.3128;2003-08-31
-0.3054;-0.1809;-0.3111;2003-09-01
-0.3064;-0.1746;-0.3079;2003-09-02
-0.3037;-0.17400000000000002;-0.30560000000000004;2003-09-03
-0.3027;-0.17220000000000002;-0.3037;2003-09-04
-0.3013;-0.17370000000000002;-0.3047;2003-09-05
-0.2962;-0.1782;-0.304;2003-09-06
-0.2929;-0.1834;-0.3059;2003-09-07
-0.2912;-0.1884;-0.30770000000000003;2003-09-08
-0.2854;-0.1968;-0.3116;2003-09-09
-0.2812;-0.2024;-0.31720000000000004;2003-09-10
-0.28140000000000004;-0.2048;-0.31970000000000004;2003-09-11
-0.28040000000000004;-0.2223;-0.3214;2003-09-12
-0.28550000000000003;-0.2194;-0.322;2003-09-13
-0.28850000000000003;-0.2313;-0.3214;2003-09-14
-0.2877;-0.2315;-0.3209;2003-09-15
-0.2889;-0.226;-0.3189;2003-09-16
-0.2879;-0.20980000000000001;-0.3166;2003-09-17
-0.2858;-0.2019;-0.3143;2003-09-18
-0.27990000000000004;-0.1933;-0.31370000000000003;2003-09-19
-0.2783;-0.1827;-0.314;2003-09-20
-0.27540000000000003;-0.17400000000000002;-0.31620000000000004;2003-09-21
-0.2745;-0.1693;-0.32180000000000003;2003-09-22
-0.274;-0.1708;-0.3254;2003-09-23
-0.276;-0.1756;-0.329;2003-09-24
-0.2747;-0.18580000000000002;-0.33330000000000004;2003-09-25
-0.2785;-0.1953;-0.3352;2003-09-26
-0.28300000000000003;-0.20470000000000002;-0.3372;2003-09-27
-0.2877;-0.21350000000000002;-0.3415;2003-09-28
-0.2959;-0.2212;-0.342;2003-09-29
-0.2975;-0.22340000000000002;-0.3413;2003-09-30
-0.2985;-0.23;-0.3408;2003-10-01
-0.2992;-0.2313;-0.3385;2003-10-02
-0.29650000000000004;-0.2321;-0.3375;2003-10-03
-0.29610000000000003;-0.22790000000000002;-0.33530000000000004;2003-10-04
-0.2909;-0.2275;-0.3336;2003-10-05
-0.28800000000000003;-0.2272;-0.33290000000000003;2003-10-06
-0.2856;-0.22260000000000002;-0.331;2003-10-07
-0.2783;-0.21660000000000001;-0.3305;2003-10-08
-0.2745;-0.2141;-0.3306;2003-10-09
-0.2727;-0.2104;-0.3274;2003-10-10
-0.265;-0.21250000000000002;-0.3234;2003-10-11
-0.2616;-0.21610000000000001;-0.322;2003-10-12
-0.25780000000000003;-0.2199;-0.317;2003-10-13
-0.2539;-0.22290000000000001;-0.3138;2003-10-14
-0.2497;-0.22340000000000002;-0.30710000000000004;2003-10-15
-0.24780000000000002;-0.2222;-0.3014;2003-10-16
-0.24650000000000002;-0.22080000000000002;-0.2992;2003-10-17
-0.24480000000000002;-0.21400000000000002;-0.29700000000000004;2003-10-18
-0.2451;-0.2149;-0.2948;2003-10-19
-0.24600000000000002;-0.2051;-0.2943;2003-10-20
-0.24810000000000001;-0.197;-0.2934;2003-10-21
-0.2487;-0.18130000000000002;-0.2958;2003-10-22
-0.2469;-0.1762;-0.2984;2003-10-23
-0.24480000000000002;-0.1761;-0.3013;2003-10-24
-0.24810000000000001;-0.17500000000000002;-0.3028;2003-10-25
-0.25170000000000003;-0.1724;-0.3073;2003-10-26
-0.2565;-0.1721;-0.311;2003-10-27
-0.2582;-0.1731;-0.3174;2003-10-28
-0.2662;-0.1752;-0.32;2003-10-29
-0.26730000000000004;-0.1748;-0.323;2003-10-30
-0.26580000000000004;-0.1736;-0.3259;2003-10-31
-0.26830000000000004;-0.17450000000000002;-0.33030000000000004;2003-11-01
-0.2676;-0.1734;-0.32980000000000004;2003-11-02
-0.26580000000000004;-0.1721;-0.3284;2003-11-03
-0.26030000000000003;-0.1713;-0.325;2003-11-04
-0.2528;-0.1749;-0.32380000000000003;2003-11-05
-0.24630000000000002;-0.17850000000000002;-0.3195;2003-11-06
-0.23270000000000002;-0.1844;-0.3144;2003-11-07
-0.2247;-0.1839;-0.3105;2003-11-08
-0.2127;-0.18380000000000002;-0.306;2003-11-09
-0.20470000000000002;-0.18330000000000002;-0.3038;2003-11-10
-0.1961;-0.1761;-0.3028;2003-11-11
-0.1897;-0.1704;-0.2992;2003-11-12
-0.1899;-0.1646;-0.2988;2003-11-13
-0.19210000000000002;-0.16010000000000002;-0.3009;2003-11-14
-0.1971;-0.1534;-0.30160000000000003;2003-11-15
-0.1967;-0.1549;-0.3043;2003-11-16
-0.2031;-0.1519;-0.30760000000000004;2003-11-17
-0.2066;-0.1527;-0.31010000000000004;2003-11-18
-0.216;-0.1521;-0.3133;2003-11-19
-0.2225;-0.1542;-0.3156;2003-11-20
-0.22790000000000002;-0.15560000000000002;-0.3194;2003-11-21
-0.23550000000000001;-0.1588;-0.32;2003-11-22
-0.2454;-0.16;-0.3221;2003-11-23
-0.252;-0.1635;-0.324;2003-11-24
-0.25880000000000003;-0.16590000000000002;-0.3259;2003-11-25
-0.2609;-0.1706;-0.33030000000000004;2003-11-26
-0.2629;-0.1773;-0.33380000000000004;2003-11-27
-0.26630000000000004;-0.18610000000000002;-0.3373;2003-11-28
-0.2662;-0.1898;-0.3407;2003-11-29
-0.2662;-0.1942;-0.3442;2003-11-30
-0.2705;-0.1995;-0.3491;2003-12-01
-0.2765;-0.2082;-0.3531;2003-12-02
-0.2826;-0.2126;-0.35600000000000004;2003-12-03
-0.28450000000000003;-0.2172;-0.35910000000000003;2003-12-04
-0.2842;-0.21980000000000002;-0.36150000000000004;2003-12-05
-0.2793;-0.21760000000000002;-0.3603;2003-12-06
-0.2696;-0.219;-0.3594;2003-12-07
-0.2585;-0.22030000000000002;-0.3572;2003-12-08
-0.2506;-0.2202;-0.35450000000000004;2003-12-09
-0.24630000000000002;-0.22760000000000002;-0.3521;2003-12-10
-0.24380000000000002;-0.23390000000000002;-0.35000000000000003;2003-12-11
-0.2422;-0.2356;-0.3481;2003-12-12
-0.2452;-0.2444;-0.3478;2003-12-13
-0.2515;-0.2441;-0.3488;2003-12-14
-0.2616;-0.2457;-0.3488;2003-12-15
-0.2735;-0.2444;-0.3486;2003-12-16
-0.28240000000000004;-0.24730000000000002;-0.3511;2003-12-17
-0.2927;-0.2497;-0.3541;2003-12-18
-0.2984;-0.24930000000000002;-0.3592;2003-12-19
-0.30010000000000003;-0.2487;-0.3637;2003-12-20
-0.3045;-0.2474;-0.367;2003-12-21
-0.304;-0.24600000000000002;-0.37020000000000003;2003-12-22
-0.3032;-0.2434;-0.37320000000000003;2003-12-23
-0.3088;-0.2404;-0.3771;2003-12-24
-0.31010000000000004;-0.24080000000000001;-0.3798;2003-12-25
-0.3105;-0.2403;-0.38230000000000003;2003-12-26
-0.3129;-0.23950000000000002;-0.3815;2003-12-27
-0.315;-0.24000000000000002;-0.38270000000000004;2003-12-28
-0.3149;-0.23750000000000002;-0.382;2003-12-29
-0.315;-0.2386;-0.3811;2003-12-30
-0.3173;-0.2412;-0.3806;2003-12-31
