76.04_8.72,76.84_10.72,76.04_10.72,75.24_10.72,76.84_12.72,76.04_12.72,75.24_12.72,76.04_14.72,75.24_14.72,76.04_16.72,75.24_16.72,74.44_16.72,76.84_18.72,76.04_18.72,75.24_18.72,76.84_20.72,76.04_20.72,75.24_20.72,74.44_20.72,73.64_20.72,76.04_22.72,75.24_22.72,74.44_22.72,76.84_24.72,76.04_24.72,75.24_24.72,74.44_24.72,77.64_26.72,76.84_26.72,76.04_26.72,75.24_26.72,77.64_28.72,76.84_28.72,76.04_28.72,76.84_30.72,76.84_32.72,Date,76.04_8.72_nemo,76.84_10.72_nemo,76.04_10.72_nemo,75.24_10.72_nemo,76.84_12.72_nemo,76.04_12.72_nemo,75.24_12.72_nemo,76.04_14.72_nemo,75.24_14.72_nemo,76.04_16.72_nemo,75.24_16.72_nemo,74.44_16.72_nemo,76.84_18.72_nemo,76.04_18.72_nemo,75.24_18.72_nemo,76.84_20.72_nemo,76.04_20.72_nemo,75.24_20.72_nemo,74.44_20.72_nemo,73.64_20.72_nemo,76.04_22.72_nemo,75.24_22.72_nemo,74.44_22.72_nemo,76.84_24.72_nemo,76.04_24.72_nemo,75.24_24.72_nemo,74.44_24.72_nemo,77.64_26.72_nemo,76.84_26.72_nemo,76.04_26.72_nemo,75.24_26.72_nemo,77.64_28.72_nemo,76.84_28.72_nemo,76.04_28.72_nemo,76.84_30.72_nemo,76.84_32.72_nemo
-0.5589392781257629,-0.5253109931945801,-0.5502105355262756,-0.5251100659370422,-0.5058907866477966,-0.5154399275779724,-0.4822125434875488,-0.4817323088645935,-0.4548592865467072,-0.4800041913986206,-0.4431955218315125,-0.4041720926761627,-0.4702368676662445,-0.4435321688652039,-0.4486708641052246,-0.4682479202747345,-0.4322733283042908,-0.4410260021686554,-0.4673236310482025,-0.4024643003940582,-0.4446809589862824,-0.4670895040035248,-0.476298063993454,-0.4448094367980957,-0.4742803573608398,-0.4847255349159241,-0.4092472791671753,-0.4964167177677154,-0.4895191490650177,-0.4814408719539642,-0.454085648059845,-0.50132817029953,-0.4925552904605866,-0.4740394353866577,-0.4207324981689453,-0.4544794261455536,2002-04-18,-0.98589289188385,-1.0008448362350464,-0.9835335016250609,-1.0066245794296265,-0.9183773398399352,-0.959575653076172,-1.0007362365722656,-0.8890926837921143,-0.9407673478126526,-0.8874553442001343,-0.8657591938972473,-0.9027098417282104,-0.9388480186462402,-0.8524500727653503,-0.8611077070236206,-0.9299296140670776,-0.8631646037101746,-0.8779447078704834,-0.891276478767395,-0.8504937887191772,-0.9055268168449402,-0.9160131216049194,-0.9020493626594543,-0.9279779195785522,-0.9443761706352234,-0.9134193062782288,-0.8933600187301636,-0.9531985521316528,-0.9547010660171508,-0.9236034750938416,-0.9218789339065552,-0.9533898830413818,-0.9441280961036682,-0.9242121577262878,-0.8913424015045166,-0.904194951057434
-0.5590588450431824,-0.5260375738143921,-0.550220787525177,-0.5236091613769531,-0.5067347884178162,-0.5147670507431029,-0.4812742173671722,-0.4811449944972992,-0.4532588720321655,-0.4796794950962066,-0.4448137879371643,-0.4056285619735718,-0.4687079191207886,-0.44794726371765137,-0.4524604082107544,-0.4666051268577576,-0.4364227652549744,-0.4451018273830414,-0.4709041118621826,-0.404783308506012,-0.4482577741146088,-0.4712472558021546,-0.4797164499759674,-0.4502242803573608,-0.4716141819953919,-0.4895329773426056,-0.4140596687793732,-0.4927669167518616,-0.4861884117126465,-0.4876598715782166,-0.4602167308330536,-0.4962711334228516,-0.4931434690952301,-0.4829987287521362,-0.44068390130996704,-0.4769530296325684,2002-04-19,-0.9891540408134459,-1.0039709806442259,-0.985242247581482,-0.9995806217193604,-0.9114814996719359,-0.9379568696022034,-1.0005975961685178,-0.8811733722686768,-0.9226469993591307,-0.8772894144058228,-0.8592316508293152,-0.8988319635391235,-0.9209769964218141,-0.8457315564155579,-0.8523179292678833,-0.9147714376449584,-0.8476842641830444,-0.8722791075706482,-0.8910192847251892,-0.8524988293647766,-0.8908513784408569,-0.9125116467475892,-0.904016375541687,-0.9133164882659912,-0.9396656155586244,-0.9127086400985718,-0.8961961269378662,-0.9557944536209106,-0.9598909616470336,-0.9265633821487428,-0.9237049221992492,-0.961622416973114,-0.9563838243484496,-0.9295234084129332,-0.892770528793335,-0.9127955436706544
-0.5590099692344666,-0.5239037275314331,-0.5471627116203308,-0.5202614068984985,-0.5050051808357239,-0.510380744934082,-0.4764923751354218,-0.4773052334785461,-0.4460066854953766,-0.4829878807067871,-0.4409974813461304,-0.4015746116638184,-0.4778556525707245,-0.4489077031612396,-0.4523143470287323,-0.477614015340805,-0.4386842548847199,-0.4488432109355927,-0.4699545502662658,-0.3986736238002777,-0.4514769315719605,-0.4716208279132843,-0.4772448241710663,-0.4539327025413513,-0.4765625,-0.4896025061607361,-0.4090985655784607,-0.4950005114078522,-0.4946236312389374,-0.4855783581733704,-0.4565900266170502,-0.4937914609909058,-0.492561936378479,-0.4752123951911926,-0.4319090247154236,-0.4540391862392426,2002-04-20,-0.9997358322143556,-1.0134973526000977,-0.9924424886703492,-0.9977071285247804,-0.9097205996513368,-0.9290040135383606,-0.9999717473983764,-0.8834279775619507,-0.8700414299964905,-0.8789694309234619,-0.8568183779716492,-0.8802635669708252,-0.9168649911880492,-0.8497441411018372,-0.8552409410476685,-0.9141462445259094,-0.8503697514533997,-0.8799371123313904,-0.9008689522743224,-0.8606792092323303,-0.8941918015480042,-0.9236429333686828,-0.9112964868545532,-0.9178851842880248,-0.9444758296012878,-0.9224379062652588,-0.9017292857170104,-0.947551131248474,-0.9558914303779602,-0.9309132099151612,-0.9263381361961364,-0.9487600922584534,-0.9476886987686156,-0.9326576590538024,-0.8956241011619568,-0.9182851910591124
-0.5560742020606995,-0.518930971622467,-0.5428773164749146,-0.5176658034324646,-0.5025357604026794,-0.5060930848121643,-0.474639743566513,-0.4734040200710297,-0.4449009895324707,-0.4866003394126892,-0.450276643037796,-0.4114516079425812,-0.4822114706039429,-0.4438619315624237,-0.4667150676250458,-0.4750319123268128,-0.4375106394290924,-0.4664269685745239,-0.492088794708252,-0.41377630829811096,-0.4542534649372101,-0.4936220049858093,-0.49740931391716,-0.4614634811878204,-0.4925118684768677,-0.5108935236930847,-0.423770010471344,-0.5043961405754089,-0.5006814002990723,-0.5020695924758911,-0.4753148257732392,-0.5151341557502747,-0.5072801113128662,-0.4972691535949707,-0.4483990371227264,-0.4800162315368652,2002-04-21,-1.0183337926864624,-1.0271093845367432,-1.004876971244812,-1.0010100603103638,-0.9179439544677734,-0.960401713848114,-1.0051302909851074,-0.8939900994300842,-0.8518334627151489,-0.8820797204971313,-0.8552398681640625,-0.8721262216567993,-0.9230107069015504,-0.8535894155502319,-0.8612109422683716,-0.9214941263198853,-0.8528143763542175,-0.8839066028594971,-0.900803565979004,-0.8629545569419861,-0.8970666527748108,-0.9224060773849488,-0.911931335926056,-0.9157558679580688,-0.93740051984787,-0.9189624190330504,-0.9005065560340881,-0.9380149245262146,-0.9505054950714112,-0.921100616455078,-0.921289086341858,-0.9405267238616944,-0.939789891242981,-0.9255221486091614,-0.8971931934356691,-0.9160285592079164
-0.564368486404419,-0.5245962142944336,-0.5507026314735413,-0.5249530076980591,-0.5062004327774048,-0.5139268636703491,-0.4800752997398377,-0.473771870136261,-0.4477609097957611,-0.4680542051792145,-0.4459013044834137,-0.407372385263443,-0.4505734443664551,-0.4519723951816559,-0.44975873827934265,-0.4446283578872681,-0.4463237524032593,-0.4370588958263397,-0.449294775724411,-0.38737422227859497,-0.44561323523521423,-0.4421027600765228,-0.4546882510185242,-0.43660330772399897,-0.4360345900058745,-0.4540305733680725,-0.3850665986537933,-0.4619709849357605,-0.45029085874557495,-0.4481889605522156,-0.4276405572891235,-0.4626867175102234,-0.4532004594802856,-0.44417744874954224,-0.4064903259277344,-0.44450995326042175,2002-04-22,-1.0332797765731812,-1.0300720930099487,-1.0096542835235596,-1.0045104026794434,-0.918899655342102,-0.9775194525718688,-1.0158728361129759,-0.8942486643791199,-0.857888400554657,-0.87196946144104,-0.8567887544631958,-0.8774845004081726,-0.9170581102371216,-0.8443236947059631,-0.8638906478881836,-0.9043757319450378,-0.8386170268058777,-0.8798049688339233,-0.8947011828422546,-0.8621541857719421,-0.8968185782432556,-0.9190551638603209,-0.9093104600906372,-0.9242053031921388,-0.9519799947738647,-0.918959140777588,-0.9000929594039917,-0.9414858222007751,-0.9549729824066162,-0.935494065284729,-0.9224124550819396,-0.9550290107727052,-0.9454755783081056,-0.9319786429405212,-0.898558497428894,-0.9069904088974
-0.5764251351356506,-0.538693904876709,-0.5621263980865479,-0.5371478199958801,-0.5186999440193176,-0.5247727036476135,-0.4921193420886994,-0.4860973060131073,-0.4586871564388275,-0.4826205670833588,-0.4619530439376831,-0.4183502197265625,-0.4600523710250855,-0.4668069779872894,-0.4770157933235169,-0.4611587524414063,-0.4556006193161011,-0.4827120900154114,-0.4953488707542419,-0.43006786704063416,-0.4505226314067841,-0.4685256481170654,-0.4937814772129059,-0.4615853428840637,-0.461670309305191,-0.4738440215587616,-0.433341920375824,-0.4797869920730591,-0.4906840324401856,-0.4669021368026733,-0.4584930539131165,-0.4779976010322571,-0.4755780398845673,-0.4604598581790924,-0.4141294360160828,-0.4372635185718536,2002-04-23,-1.0462788343429563,-1.0371322631835938,-1.0165303945541382,-1.0122438669204712,-0.9282875657081604,-0.9558988213539124,-1.0280079841613772,-0.8909919261932373,-0.884556233882904,-0.8765901923179626,-0.8716812133789062,-0.894687831401825,-0.9161013960838318,-0.8660553693771362,-0.8786911368370056,-0.9093382954597472,-0.8648332953453064,-0.8965072631835938,-0.9137402772903442,-0.8795546889305115,-0.905620574951172,-0.9318622350692748,-0.9240897297859192,-0.9200980067253112,-0.9350327253341676,-0.9328649640083312,-0.91525137424469,-0.9538196921348572,-0.934589982032776,-0.9149758219718932,-0.930205762386322,-0.963636577129364,-0.932725191116333,-0.921930193901062,-0.8939542770385742,-0.9128296971321106
-0.5710265040397644,-0.5389153957366943,-0.5541642904281616,-0.5293261408805847,-0.5150602459907532,-0.518871009349823,-0.4868535399436951,-0.4834432303905487,-0.4570184648036957,-0.4839099645614624,-0.4485319256782532,-0.415077805519104,-0.4614982008934021,-0.454669862985611,-0.453589141368866,-0.4613938331604004,-0.4423846900463104,-0.4449883699417114,-0.4418688416481018,-0.4001454412937164,-0.4503149688243866,-0.44769710302352905,-0.4547286033630371,-0.4605659544467926,-0.4712653458118439,-0.4657251834869385,-0.4110071957111359,-0.4818612933158874,-0.4853343069553375,-0.4747044146060944,-0.4387772679328919,-0.4862050414085388,-0.47889351844787603,-0.4686227440834045,-0.4320749640464783,-0.4582016468048096,2002-04-24,-1.0555496215820312,-1.0427623987197876,-1.019015908241272,-1.0173870325088499,-0.9366158843040466,-0.9519734978675842,-1.0333800315856934,-0.8959641456604004,-0.9001004695892334,-0.8914154767990112,-0.8850753307342529,-0.9099065065383912,-0.9058687090873718,-0.8736276626586914,-0.888112485408783,-0.9025115370750428,-0.8737926483154297,-0.8981997966766357,-0.9152324199676514,-0.8875719904899597,-0.8992851376533508,-0.926379144191742,-0.9273476004600524,-0.9155519604682922,-0.9392252564430236,-0.9317636489868164,-0.9265929460525512,-0.938258945941925,-0.9362867474555968,-0.9286370277404784,-0.9410046339035034,-0.9399113655090332,-0.9437073469161988,-0.9364983439445496,-0.9104294776916504,-0.9383327960968018
-0.5984792709350586,-0.559814989566803,-0.579078733921051,-0.5555970668792725,-0.5301584601402283,-0.5409108996391296,-0.5045998096466064,-0.4918465912342072,-0.4661627113819122,-0.4703649580478668,-0.4435751438140869,-0.4004317820072174,-0.4357330203056336,-0.4441865384578705,-0.4354813694953919,-0.4437902569770813,-0.4233312010765076,-0.4324846863746643,-0.4432064294815064,-0.39089435338974,-0.4244999885559082,-0.4458971917629242,-0.4396332502365112,-0.43418025970458973,-0.4480322301387787,-0.4532361030578613,-0.3805619180202484,-0.4755135774612427,-0.4759804904460907,-0.44935727119445795,-0.4140184223651886,-0.4730599224567413,-0.4605544209480286,-0.4389060139656067,-0.3888067007064819,-0.3993869423866272,2002-04-25,-1.0776762962341309,-1.060552954673767,-1.0338767766952517,-1.0348386764526367,-0.9605347514152528,-0.9808818101882936,-1.0513601303100586,-0.9226458072662354,-0.922078013420105,-0.928843915462494,-0.8982033133506775,-0.9277976155281068,-0.9199689626693726,-0.8882584571838379,-0.8961308002471924,-0.9231560230255128,-0.8889738321304321,-0.900626540184021,-0.9123859405517578,-0.8849443793296814,-0.909475564956665,-0.9193314909934998,-0.9156112670898438,-0.9138959050178528,-0.9329286217689514,-0.9196091890335084,-0.9177804589271544,-0.9258577823638916,-0.9326007962226868,-0.9179526567459106,-0.923647165298462,-0.92096608877182,-0.9259624481201172,-0.9210029840469359,-0.8980123996734619,-0.9187667369842528
-0.6272071599960327,-0.5813193917274475,-0.5961533784866333,-0.5754293203353882,-0.5452988743782043,-0.5493481755256653,-0.5199476480484009,-0.5088238716125488,-0.4842358827590942,-0.5180037021636963,-0.473113626241684,-0.4330593347549439,-0.5044506192207336,-0.4847935140132904,-0.4878503680229187,-0.5089071393012999,-0.4709435999393463,-0.4939626455307007,-0.5134749412536621,-0.4471503794193268,-0.4923596978187561,-0.5126441121101379,-0.5144738554954529,-0.5045009255409241,-0.5168005228042603,-0.5247616171836853,-0.4555578529834747,-0.508192241191864,-0.5361373424530029,-0.5113118290901184,-0.489982396364212,-0.5086925029754639,-0.5040974617004395,-0.5026293396949768,-0.4207471609115601,-0.4453187882900238,2002-04-26,-1.0912315845489502,-1.070138454437256,-1.045682072639465,-1.0477895736694336,-0.9865374565124512,-1.0188174247741701,-1.0669271945953371,-0.9264277815818788,-0.9400822520256042,-0.956356167793274,-0.9139198064804076,-0.9443908929824828,-0.9109630584716796,-0.9011248946189879,-0.9208056330680848,-0.9288096427917479,-0.9002093076705933,-0.9345226287841796,-0.9197399616241456,-0.8954951167106628,-0.915106236934662,-0.9380955696105956,-0.9195903539657592,-0.914444863796234,-0.9353350996971129,-0.9248454570770264,-0.9207223057746888,-0.9119348526000975,-0.9307013750076294,-0.9166409373283386,-0.9240395426750184,-0.9169012904167176,-0.9226508140563964,-0.925308346748352,-0.889883279800415,-0.9059829711914062
-0.6376845240592957,-0.5979610085487366,-0.6108351945877075,-0.5884333252906799,-0.5678977966308594,-0.5718804001808167,-0.5388613343238831,-0.5357298254966736,-0.5062884688377379,-0.5353147983551025,-0.5033780336380005,-0.4665839970111847,-0.5214986205101013,-0.5089834928512573,-0.5205512046813965,-0.5251017808914185,-0.5027016401290894,-0.5148870944976807,-0.5324800610542297,-0.4688905775547028,-0.5119262337684631,-0.5331074595451355,-0.5397756099700928,-0.5113416314125061,-0.5401341915130615,-0.5492010116577148,-0.4773943722248077,-0.5526077747344971,-0.5521436333656311,-0.5391167402267456,-0.5150315761566162,-0.5594123601913452,-0.5459511876106262,-0.5337998270988464,-0.4900029599666596,-0.5082029104232788,2002-04-27,-1.107719659805298,-1.0822422504425049,-1.0606595277786257,-1.0589262247085571,-1.0123038291931152,-1.044827222824097,-1.0748382806777954,-0.9264193177223206,-0.9578571319580078,-0.987298548221588,-0.9250062108039856,-0.9496530890464784,-0.9607531428337096,-0.9226020574569702,-0.9370335936546326,-0.9683125019073486,-0.9299719333648682,-0.9531130790710448,-0.9212838411331176,-0.8946348428726196,-0.9486696124076844,-0.9666581749916076,-0.9285699129104614,-0.961356520652771,-0.966679871082306,-0.9385438561439514,-0.9144806265830994,-0.9110836386680604,-0.9520612359046936,-0.929396390914917,-0.9241765737533568,-0.9128912687301636,-0.9217305779457092,-0.9298915863037108,-0.8903946876525879,-0.9030980467796326
-0.6336788535118103,-0.5961746573448181,-0.606329619884491,-0.5856444239616394,-0.5682819485664368,-0.5679374933242798,-0.5337185263633728,-0.5347532033920288,-0.5018790364265442,-0.5447842478752136,-0.511027455329895,-0.4714796543121338,-0.5377948880195618,-0.5172402262687683,-0.5296944379806519,-0.5391455888748169,-0.5143497586250305,-0.5317670106887817,-0.5455420613288879,-0.4722123146057129,-0.5259966254234314,-0.5464953184127808,-0.5495471954345703,-0.5334777235984802,-0.5486370325088501,-0.5566027760505676,-0.4838848412036896,-0.5522274971008301,-0.5647866725921631,-0.5507297515869141,-0.5242334008216858,-0.5552048087120056,-0.5478805303573608,-0.5405053496360779,-0.4867903590202332,-0.4961585700511933,2002-04-28,-1.1119674444198608,-1.0812497138977049,-1.0660581588745115,-1.063448786735535,-1.0185257196426392,-1.0607571601867676,-1.0828508138656616,-0.9424856305122375,-0.978840172290802,-0.9799268841743468,-0.9303089380264282,-0.9483215808868408,-0.9526541829109192,-0.9169830679893494,-0.9431286454200744,-0.9587996006011964,-0.922658622264862,-0.9562625288963318,-0.9371189475059508,-0.909299612045288,-0.9447068572044371,-0.9707420468330384,-0.9505820870399476,-0.9595770239830016,-0.9805192947387696,-0.960880696773529,-0.9307714104652404,-0.9369723200798036,-0.9623203873634338,-0.9449501037597656,-0.9514364004135132,-0.9359456300735474,-0.9485668540000916,-0.955760896205902,-0.9090918898582458,-0.9150961637496948
-0.6310577392578125,-0.5900856852531433,-0.601336658000946,-0.5817520022392273,-0.5608870983123779,-0.5632101893424988,-0.5276736617088318,-0.5272742509841919,-0.4966489672660828,-0.5288416147232056,-0.5055411458015442,-0.4637415111064911,-0.5112918019294739,-0.5085756182670593,-0.5227817893028259,-0.5137838125228882,-0.5061444044113159,-0.5204262733459473,-0.5326170921325684,-0.4586641788482666,-0.5078437328338623,-0.5285640358924866,-0.5353429317474365,-0.5048542022705078,-0.5214473605155945,-0.5378926396369934,-0.468862384557724,-0.5350316762924194,-0.5318435430526733,-0.5263621807098389,-0.5078895092010498,-0.5427827835083008,-0.5303714871406555,-0.5249955654144287,-0.4864071309566498,-0.5079153776168823,2002-04-29,-1.1171036958694458,-1.0879073143005369,-1.0714192390441897,-1.068838596343994,-1.0247761011123655,-1.0698776245117188,-1.0932742357254028,-0.9670124053955078,-0.9911296963691713,-0.9817827343940736,-0.9460548758506776,-0.9510968923568726,-0.9856203198432922,-0.9379175901412964,-0.9620901942253112,-0.9919981956481934,-0.9505115747451782,-0.9769111275672911,-0.9541614055633544,-0.919070839881897,-0.9750019907951356,-0.992068648338318,-0.9713547229766846,-0.9898415803909302,-1.0006461143493652,-0.9746100902557372,-0.9405739903450012,-0.9526087641716005,-0.9814732074737548,-0.961166501045227,-0.963245153427124,-0.949192464351654,-0.960399091243744,-0.9598315954208374,-0.9236297607421876,-0.9236042499542236
-0.6314077377319336,-0.5899831652641296,-0.5980373620986938,-0.5786637663841248,-0.5589420199394226,-0.5596117377281189,-0.5252854824066162,-0.5264560580253601,-0.4947653412818909,-0.5252102017402649,-0.5000432729721069,-0.4597069025039673,-0.5056724548339844,-0.5107423663139343,-0.5130700469017029,-0.5111100673675537,-0.5036218762397766,-0.5028870701789856,-0.5088944435119629,-0.4531670808792114,-0.5011258125305176,-0.4962087571620941,-0.5131138563156128,-0.5032597780227661,-0.5026862025260925,-0.5074975490570068,-0.4580296874046326,-0.5226680040359497,-0.5253759622573853,-0.5091553330421448,-0.4873561263084412,-0.524025559425354,-0.5125732421875,-0.5036463141441345,-0.4701551496982575,-0.4855665266513825,2002-04-30,-1.112157106399536,-1.0839029550552368,-1.0702633857727049,-1.0689849853515625,-1.016406774520874,-1.0695784091949463,-1.092275857925415,-0.9762153029441832,-0.9954867959022522,-0.9675955176353456,-0.9562100172042848,-0.9514139294624328,-0.9748103618621826,-0.94232577085495,-0.9750855565071106,-0.9820282459259032,-0.9556528329849244,-1.0021704435348509,-0.9704408049583436,-0.9296111464500428,-0.9807143211364746,-1.011710524559021,-0.9864947199821472,-0.9868433475494384,-1.010368585586548,-0.990000545978546,-0.9540762901306152,-0.98062926530838,-0.9956802129745485,-0.9763323068618774,-0.9830593466758728,-0.983036994934082,-0.9844589233398438,-0.9784989356994628,-0.9409939646720886,-0.9436639547348022
-0.6313456892967224,-0.5946679711341858,-0.6012662053108215,-0.5839037895202637,-0.5610538125038147,-0.5621767640113831,-0.5293409824371338,-0.5263243913650513,-0.494249701499939,-0.5261819362640381,-0.4882721304893494,-0.4470923542976379,-0.5123500227928162,-0.5000824332237244,-0.4916692972183228,-0.5147830843925476,-0.4855021834373474,-0.493802934885025,-0.494486927986145,-0.4467450380325317,-0.4952961206436157,-0.5049608945846558,-0.5025012493133545,-0.5051524043083191,-0.5213348269462585,-0.5126287937164307,-0.4509448409080506,-0.5366920232772827,-0.5419995784759521,-0.5177136063575745,-0.4802494943141937,-0.5390029549598694,-0.5271213054656982,-0.5063350200653076,-0.4715596139431,-0.4700509905815125,2002-05-01,-1.103703498840332,-1.0785856246948242,-1.0660922527313232,-1.0657398700714111,-1.0020303726196291,-1.0621490478515625,-1.0798155069351196,-0.9899391531944276,-0.9873672127723694,-0.9554947018623352,-0.9524130821228028,-0.9434771537780762,-0.9721293449401855,-0.9572386741638184,-0.9757190942764282,-0.9836017489433287,-0.9672632217407228,-1.0091820955276491,-0.9682728052139282,-0.9250662922859192,-0.9948174953460692,-1.0114169120788574,-0.9862226247787476,-0.9927062392234802,-1.007710576057434,-0.9760853052139282,-0.9506426453590392,-0.9861183166503906,-0.9956706166267396,-0.9709980487823486,-0.9748416543006896,-0.9854692220687866,-0.9845865964889526,-0.9738507866859436,-0.9405094981193542,-0.9524545669555664
-0.6354501247406006,-0.5990666747093201,-0.6051614284515381,-0.5885884761810303,-0.5653734803199768,-0.5668906569480896,-0.5328350663185121,-0.5287760496139526,-0.4974100887775421,-0.531781792640686,-0.4967513978481293,-0.4548969566822052,-0.5206573009490967,-0.5067943930625916,-0.5119180679321289,-0.5241337418556213,-0.4967953562736511,-0.5215166211128235,-0.5357953310012817,-0.4649907648563385,-0.510315477848053,-0.5424075126647949,-0.5344282388687134,-0.5157817006111145,-0.5371842384338379,-0.5499550700187683,-0.4741685688495636,-0.5440908074378967,-0.5480760335922241,-0.5383933186531067,-0.5131681561470032,-0.5512129664421082,-0.5402149558067322,-0.5376364588737488,-0.4827424883842468,-0.5013548731803894,2002-05-02,-1.0985554456710815,-1.0681217908859253,-1.0626792907714844,-1.065304398536682,-0.9867879152297974,-1.0553041696548462,-1.0709967613220217,-1.0052008628845217,-0.9747135043144226,-0.9450526237487792,-0.9349398016929626,-0.9388331770896912,-0.9829220771789552,-0.9519453048706056,-0.950896143913269,-0.9948352575302124,-0.9619327783584596,-0.9775723218917848,-0.9407730102539062,-0.9066295623779296,-0.9977213144302368,-0.9971315264701844,-0.9592692255973816,-1.0041731595993042,-1.0069231986999512,-0.9636372923851012,-0.9393635392189026,-0.9903693795204164,-1.0099531412124634,-0.9702209234237672,-0.962225377559662,-0.989625096321106,-0.9862020015716552,-0.9723625779151917,-0.940304398536682,-0.9503300786018372
-0.6282256245613098,-0.5924901962280273,-0.596985936164856,-0.5792096257209778,-0.5591839551925659,-0.5588343739509583,-0.5233223438262941,-0.5234172940254211,-0.4917004704475403,-0.5316358804702759,-0.5058825612068176,-0.4660787582397461,-0.5184527635574341,-0.5156280994415283,-0.5358616113662721,-0.5210596323013306,-0.5127651691436768,-0.536689817905426,-0.5517767071723938,-0.4759148359298706,-0.5201597809791565,-0.5479233264923096,-0.5522869825363159,-0.5215129256248474,-0.5366855263710022,-0.5605145692825317,-0.4876052737236023,-0.5391629934310913,-0.5371156930923462,-0.5510679483413696,-0.5314717292785645,-0.5487359762191772,-0.5497936606407166,-0.5538307428359985,-0.5217246413230896,-0.5515570044517517,2002-05-03,-1.0880147218704224,-1.0500305891036987,-1.0547473430633545,-1.0601582527160645,-0.9667657017707824,-1.0433328151702879,-1.06265389919281,-1.0082566738128662,-0.9649658203125,-0.9229730367660522,-0.9273719787597656,-0.944189429283142,-0.9571329951286316,-0.9392390251159668,-0.9510812759399414,-0.9727792739868164,-0.9545782208442688,-0.9882563948631288,-0.9532128572463988,-0.9099001884460448,-1.0148382186889648,-1.0160810947418213,-0.9632250666618348,-1.0207864046096802,-1.0212154388427734,-0.9835144877433776,-0.9430549144744872,-0.9922624230384828,-1.0109137296676636,-0.9833571910858154,-0.9691176414489746,-0.995769202709198,-0.9920020699501038,-0.988175094127655,-0.9514680504798888,-0.960240364074707
-0.6085239052772522,-0.5724928975105286,-0.5757911801338196,-0.5580281615257263,-0.5391578078269958,-0.5378386974334717,-0.5018739700317383,-0.5042825937271118,-0.4717436730861664,-0.5087072253227234,-0.4783473908901215,-0.44260427355766296,-0.497310072183609,-0.4882957637310028,-0.4880630373954773,-0.4973766505718231,-0.4802599251270294,-0.4778531789779663,-0.4885144829750061,-0.4385257661342621,-0.4854658842086792,-0.4872300922870636,-0.5012114048004149,-0.4910612106323242,-0.4950909316539765,-0.5038774609565735,-0.4437351226806641,-0.5141037106513977,-0.5118688941001892,-0.5066158175468445,-0.4818383753299713,-0.5131997466087341,-0.5125548243522644,-0.4998119175434113,-0.4787724018096924,-0.4851029515266418,2002-05-04,-1.0812439918518066,-1.040424108505249,-1.0500789880752563,-1.0540792942047121,-0.9586740732192992,-1.0314677953720093,-1.0564186573028564,-0.9929691553115844,-0.9586424827575684,-0.9105066061019896,-0.9307904839515686,-0.9546279907226562,-0.9453406929969788,-0.9394278526306152,-0.9565369486808776,-0.9548404216766356,-0.9526753425598145,-1.0005135536193848,-0.9538053274154664,-0.9055245518684388,-1.0122830867767334,-1.0201563835144043,-0.9677987694740297,-1.018403172492981,-1.0041015148162842,-0.9817761182785034,-0.9390242695808412,-0.9930198192596436,-1.0068141222000122,-0.975306510925293,-0.9691514372825624,-0.9945982694625854,-0.9910377860069276,-0.9836402535438538,-0.9586434364318848,-0.9676806330680848
-0.6030603647232056,-0.5664993524551392,-0.5690339803695679,-0.551648736000061,-0.5329290628433228,-0.5310900211334229,-0.4965883195400238,-0.4980233013629913,-0.4651835262775421,-0.4967671036720276,-0.4629058837890625,-0.4211937785148621,-0.4845246970653534,-0.4712966084480286,-0.4604864120483398,-0.4825390875339508,-0.4540234506130218,-0.4558659195899963,-0.4706035256385803,-0.4186018109321594,-0.4631253778934479,-0.4738328754901886,-0.4775849282741546,-0.4726254343986511,-0.4858500957489014,-0.4859988987445831,-0.4208404123783112,-0.504043459892273,-0.5040864944458008,-0.4872308671474457,-0.4569713175296784,-0.5041490197181702,-0.496190756559372,-0.4800456464290619,-0.4335365891456604,-0.4454347789287567,2002-05-05,-1.082546591758728,-1.0393612384796145,-1.0547221899032593,-1.0529279708862305,-0.96325421333313,-1.0246100425720217,-1.057364821434021,-0.9523718953132628,-0.9578683972358704,-0.9039125442504884,-0.9216983914375304,-0.9610421657562256,-0.9344712495803832,-0.925789475440979,-0.9345605373382568,-0.93974369764328,-0.9293227791786194,-0.9577969312667848,-0.9310690760612488,-0.8919183611869812,-0.976808786392212,-0.982608675956726,-0.9587944746017456,-0.9887711405754088,-0.9902958273887634,-0.9668821096420288,-0.9362751841545104,-0.98834627866745,-0.9919105768203736,-0.969103455543518,-0.969420313835144,-0.989298701286316,-0.9860805869102478,-0.9741865396499634,-0.9568479657173156,-0.9709080457687378
