POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;KS_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;KS_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;KS_DIF;lat;lon
76.04_17.72;0.0003419597453280808;0.01482486119748433;76.588;0.4325370541968384;0.007087432342736788;0.0003238685907095689;0.014249617171454298;37.113;0.4625583067947191;1.994025918596158e-07;-1.8091154618511923e-05;-0.0005752440260300314;-39.474999999999994;0.030021252597880688;-0.007087232940144929;76.04;17.72
75.84_17.72;0.00046120576240496643;0.01681519824714141;40.288;0.33662368107934226;3.389506595347848e-05;0.00046201969759782053;0.016856113735763113;32.713;0.3354529556112563;2.9598029076165307e-10;8.139351928540994e-07;4.0915488621701135e-05;-7.574999999999996;-0.0011707254680859425;-3.389476997318772e-05;75.84;17.72
75.64_17.72;0.00047177278844648727;0.01711155846799173;20.449;0.3072681495049606;2.503724721297283e-07;0.00044168365383403195;0.016446421204730024;16.204;0.35144980306856966;4.9272925192998495e-11;-3.0089134612455313e-05;-0.0006651372632617072;-4.245000000000001;0.044181653563609036;-2.503231992045353e-07;75.64;17.72
75.44_17.72;0.0008764815348323639;0.023560688388292478;31.508;0.08078748595500684;4.623677536049597e-14;0.0006668228816318362;0.020104502885936775;13.084;0.30066759756124195;5.89448534476979e-10;-0.00020965865320052767;-0.0034561855023557027;-18.424;0.2198801116062351;5.894022977016186e-10;75.44;17.72
75.24_17.72;0.0008764815348323639;0.023560688388292478;31.508;0.08078748595500684;4.623677536049597e-14;0.0006925463256839571;0.02058360807822347;13.661;0.2736900621114299;4.5405707688475234e-08;-0.0001839352091484068;-0.0029770803100690087;-17.847;0.19290257615642303;4.540566145169987e-08;75.24;17.72
75.04_17.72;0.0007888241338791165;0.022424756372881733;30.437;0.19200087587761172;2.080466788581636e-11;0.0007121440244514279;0.021072683486176656;37.646;0.27054495001806644;4.392054750589001e-10;-7.668010942768857e-05;-0.0013520728867050767;7.209;0.07854407414045472;4.1840080717308375e-10;75.04;17.72
74.84_17.72;0.0007888241338791165;0.022424756372881733;30.437;0.19200087587761172;2.080466788581636e-11;0.0007486932680482529;0.021960106129987635;40.69;0.23310725567630586;2.1578653012021257e-13;-4.0130865830863586e-05;-0.0004646502428940977;10.252999999999997;0.04110637979869414;-2.058888135569615e-11;74.84;17.72
74.64_17.72;0.0009235900397504808;0.02408316010161512;50.678;0.14559405473602027;1.3883924036906637e-14;0.0007591883358785433;0.021824579105738397;36.143;0.2976807892764449;1.3663964283514566e-08;-0.0001644017038719374;-0.002258580995876721;-14.534999999999997;0.15208673454042465;1.3663950399590529e-08;74.64;17.72
74.44_17.72;0.001076073648391317;0.026028997781046104;105.231;0.1976522214546863;1.2465519962697171e-15;0.000840663319497166;0.022648040379358456;115.73;0.37318012766929587;2.381174193738788e-06;-0.0002354103288941511;-0.003380957401687649;10.49900000000001;0.17552790621460956;2.381174192492236e-06;74.44;17.72
74.24_17.72;0.001076073648391317;0.026028997781046104;105.231;0.1976522214546863;1.2465519962697171e-15;0.000806296221772406;0.02242194353111661;111.409;0.3988051065503727;1.3124002674424605e-06;-0.0002697774266189111;-0.0036070542499294957;6.1780000000000115;0.2011528850956864;1.3124002661959086e-06;74.24;17.72
74.04_17.72;0.0008014081919489004;0.022417584611163326;-355.459;0.3765057233172956;4.1675103801046374e-08;0.000671193901224161;0.020325713636702037;-496.541;0.4778122308184686;0.0007489865308221155;-0.00013021429072473945;-0.0020918709744612886;141.082;0.10130650750117298;0.0007489448557183144;74.04;17.72
77.24_18.72;0.0016719036371341586;0.03548863249891169;83.782;-2.1490549605169673;2.108304228033206e-46;0.0004411442005484244;0.016968131432702982;29.351;0.16909844432090604;1.2945280408575285e-18;-0.0012307594365857343;-0.018520501066208707;-54.431;-1.9799565161960613;1.2945280408575285e-18;77.24;18.72
77.04_18.72;0.0015706060541175301;0.03425292257294683;79.895;-2.0211778786375545;2.174440036983587e-43;0.0005147190008182301;0.01845028517074123;30.019;0.009899614922727507;3.9046361950423705e-21;-0.0010558870532993;-0.015802637402205597;-49.876;-2.0112782637148268;3.9046361950423705e-21;77.04;18.72
76.84_18.72;0.0010024223008796955;0.02572237835632896;63.988;-0.9020802244425739;1.297582782204586e-29;0.00038873251105325384;0.015727536337295785;42.376;0.26238630044101874;5.024683365138876e-13;-0.0006136897898264416;-0.009994842019033175;-21.612000000000002;-0.6396939240015551;5.024683365138876e-13;76.84;18.72
76.64_18.72;0.0007657214559866271;0.021614737888964796;41.841;-0.3928639528614446;4.493262070081621e-21;0.0003311596289386122;0.014203537343640231;24.874;0.39761344522175657;1.3085684035980043e-09;-0.00043456182704801485;-0.007411200545324565;-16.967000000000002;0.004749492360311969;1.308568403593511e-09;76.64;18.72
76.44_18.72;0.00044256735213062516;0.016071386802843455;9.64;0.30714848184692023;6.477198391003615e-05;0.0003088178279551618;0.013377501550251388;24.863;0.5165370877418043;7.236114911164414e-05;-0.00013374952417546335;-0.002693885252592067;15.222999999999999;0.20938860589488406;7.589165201607993e-06;76.44;18.72
76.24_18.72;0.00044256735213062516;0.016071386802843455;9.64;0.30714848184692023;6.477198391003615e-05;0.00033203715632872707;0.013936459683080526;24.785;0.4801865823629726;1.2351245640654784e-05;-0.00011053019580189809;-0.0021349271197629287;15.145;0.1730381005160524;-5.242073826938137e-05;76.24;18.72
76.04_18.72;0.00047025950019513585;0.01684961335414608;27.133;0.33584099853339133;9.203524868911413e-06;0.0003595063636343483;0.014528121848778417;20.812;0.49226036391991634;4.4766373748127334e-05;-0.00011075313656078753;-0.002321491505367663;-6.320999999999998;0.156419365386525;3.556284887921592e-05;76.04;18.72
75.84_18.72;0.0009054020418181467;0.023607133885330932;64.48;0.11090517518230059;3.6519117027176085e-13;0.0006382686089368783;0.019436895654290333;41.389;0.3732272616595764;5.977753597868908e-06;-0.0002671334328812684;-0.0041702382310406;-23.091;0.26232208647727584;5.977753232677738e-06;75.84;18.72
75.64_18.72;0.0009054020418181467;0.023607133885330932;64.48;0.11090517518230059;3.6519117027176085e-13;0.000641064476493247;0.019471872748331807;44.442;0.37048175053807353;1.3551716384460682e-05;-0.00026433756532489975;-0.004135261136999125;-20.038000000000004;0.25957657535577294;1.3551716019269511e-05;75.64;18.72
75.44_18.72;0.0011982777435924619;0.027389490519627222;45.944;-0.06105568727496857;1.1179044187907575e-19;0.0008781297937909505;0.023129932471600667;28.492;0.22243017793679998;1.6548407824495513e-08;-0.00032014794980151143;-0.004259558048026555;-17.452;0.1613744906618314;1.654840782438372e-08;75.44;18.72
75.24_18.72;0.0012636937974959722;0.02818652649621026;133.162;-0.07905040034641564;5.163544275447801e-20;0.0009106663527973645;0.023801327181509974;213.795;0.22239478066984952;1.7079007648030593e-09;-0.0003530274446986077;-0.004385199314700286;80.63299999999998;0.14334438032343388;1.7079007647514238e-09;75.24;18.72
75.04_18.72;0.0013104007389370723;0.028860751861467457;68.649;-0.047826952043806825;2.0936532084641438e-21;0.0010110409824813855;0.025041140674701125;70.455;0.19154808175385196;3.187352827239934e-10;-0.00029935975645568685;-0.003819611186766332;1.8059999999999974;0.14372112971004514;3.1873528272189973e-10;75.04;18.72
74.84_18.72;0.0011533820336186475;0.02706527761478143;54.481;0.012737406835525933;2.3876392683329333e-18;0.0009539476256195801;0.024452285498390958;47.01;0.18344765293641307;1.848803665878826e-10;-0.00019943440799906733;-0.0026129921163904717;-7.471000000000004;0.17071024610088714;1.8488036420024333e-10;74.84;18.72
74.04_18.72;0.000962839415939596;0.02456505253846628;17.428;0.21725447765973183;7.217361514056449e-15;0.0006992158543587685;0.020220094424182437;-30.732;0.43156868104059143;0.00020625075195204;-0.00026362356158082746;-0.004344958114283842;13.303999999999998;0.2143142033808596;0.00020625075194482262;74.04;18.72
77.24_19.72;0.0018274662661858837;0.03706935775595832;74.303;-2.081924959815829;5.475924350932392e-47;0.0005259445429079143;0.018441816437409067;20.165;0.11302241564772408;1.0761695097897761e-17;-0.0013015217232779693;-0.018627541318549254;-54.138;-1.9689025441681047;1.0761695097897761e-17;77.24;19.72
77.04_19.72;0.0014417779514417752;0.03195390582277649;106.778;-1.4547081369640793;3.1451326055359194e-39;0.0005230936462943001;0.01824079540758899;75.794;0.10940361609165372;1.6878098070598854e-15;-0.0009186843051474751;-0.0137131104151875;-30.98400000000001;-1.3453045208724257;1.6878098070598854e-15;77.04;19.72
76.84_19.72;0.0014417779514417752;0.03195390582277649;106.778;-1.4547081369640793;3.1451326055359194e-39;0.0005932087851156611;0.01946637297853087;74.911;-0.009971355357347056;1.6878806757804308e-18;-0.0008485691663261141;-0.01248753284424562;-31.867000000000004;-1.4447367816067322;1.6878806757804308e-18;76.84;19.72
76.64_19.72;0.0008612863319227668;0.022860505253467136;45.104;-0.4568131012760075;2.998329561127324e-22;0.0004683878351848102;0.017080914343444997;29.931;0.2077506521527771;1.0596445073048414e-12;-0.00039289849673795657;-0.005779590910022139;-15.172999999999998;-0.2490624491232304;1.0596445070050084e-12;76.64;19.72
76.44_19.72;0.0005170296182017373;0.01706498531953752;28.616;0.2500750475887431;3.935765917289307e-07;0.0003539492547308348;0.014288520623848716;23.456;0.4866147534579882;0.0005150823564641321;-0.00016308036347090254;-0.0027764646956888028;-5.16;0.2365397058692451;0.0005146887798724032;76.44;19.72
76.24_19.72;0.0005170296182017373;0.01706498531953752;28.616;0.2500750475887431;3.935765917289307e-07;0.00038364489356721457;0.014840404763352034;26.72;0.44354275186038383;9.440258688015178e-06;-0.00013338472463452275;-0.002224580556185485;-1.8960000000000008;0.19346770427164073;9.046682096286247e-06;76.24;19.72
76.04_19.72;0.0007526592374571227;0.02137141218166261;43.607;0.1385561337644643;6.160448503145331e-13;0.0004936040151481843;0.01680789620905562;30.566;0.43505356735509515;0.00034570497311521103;-0.0002590552223089384;-0.004563515972606992;-13.041;0.29649743359063085;0.00034570497249916617;76.04;19.72
75.84_19.72;0.0009180880422564985;0.023870338597343742;50.677;0.08906664269335762;7.344983105975493e-15;0.0005678139076863601;0.018089158656219777;38.706;0.43661108145700955;0.00014520200334436445;-0.00035027413457013837;-0.005781179941123964;-11.970999999999997;0.34754443876365193;0.00014520200333701947;75.84;19.72
75.64_19.72;0.0012958953445347853;0.028579847407890813;36.642;-0.029021175381542808;1.584807677170335e-18;0.0008329427192280716;0.022460847786111047;14.537;0.3385918858491884;1.7787155572457236e-07;-0.0004629526253067137;-0.0061189996217797665;-22.105000000000004;0.3095707104676456;1.7787155572298756e-07;75.64;19.72
75.44_19.72;0.001412127642849686;0.02997347596920514;347.013;-0.11459217405280064;6.595292029244557e-22;0.0009304230822619328;0.02389404190860024;601.505;0.2656171761113074;2.7060453555736045e-09;-0.0004817045605877532;-0.006079434060604898;254.49200000000002;0.15102500205850677;2.706045355572945e-09;75.44;19.72
75.24_19.72;0.001412127642849686;0.02997347596920514;347.013;-0.11459217405280064;6.595292029244557e-22;0.0009472167984353578;0.024233698221833605;601.038;0.2523618980102499;1.5793471567530325e-10;-0.0004649108444143282;-0.005739777747371534;254.02500000000003;0.13776972395744924;1.5793471567464373e-10;75.24;19.72
75.04_19.72;0.001487708490130905;0.03098785931582337;-43.148;-0.14757867464693164;3.8287181477583265e-24;0.001013367369801613;0.025089569847349974;-140.187;0.21831542208577714;1.0756617921151421e-11;-0.00047434112032929197;-0.0058982894684733965;97.03900000000002;0.0707367474388455;1.0756617921147592e-11;75.04;19.72
74.84_19.72;0.0014698513945208688;0.03077768671138022;93.543;-0.1459616274974831;5.61133076692581e-24;0.0010201092307835283;0.02511984059132647;110.415;0.2046773988910887;2.203708982997739e-11;-0.00044974216373734046;-0.005657846120053749;16.872;0.05871577139360562;2.2037089829971777e-11;74.84;19.72
74.64_19.72;0.00148183782432279;0.03071352944277668;55.617;-0.16484936695858576;1.1605580318514534e-25;0.0010568716156947506;0.025411601749880438;39.434;0.169209874190418;5.872104049021159e-11;-0.00042496620862803947;-0.005301927692896242;-16.183;0.0043605072318322335;5.872104049021148e-11;74.64;19.72
74.24_19.72;0.0013148374977680342;0.02867625999028213;57.173;-0.07074406589783444;9.795686683274646e-25;0.0009807075524211552;0.023662057745462192;46.98;0.2013562178454089;2.29667283054574e-08;-0.00033412994534687897;-0.0050142022448199375;-10.193000000000005;0.13061215194757447;2.29667283054574e-08;74.24;19.72
74.04_19.72;0.0009352332782422926;0.023973276013684854;34.444;0.21365719019836493;1.7527243533054862e-15;0.000677096096059337;0.019572925858865154;22.476;0.43069856572930965;0.00047769379537027594;-0.00025813718218295565;-0.0044003501548196995;-11.968000000000004;0.2170413755309447;0.0004776937953685232;74.04;19.72
73.84_19.72;0.000802952259029245;0.022327778046564432;109.237;0.3160711352145801;1.0426788974637968e-11;0.000652849495311697;0.019416735204669994;42.189;0.44392383334959795;0.0010082472101162754;-0.00015010276371754802;-0.0029110428418944387;-67.048;0.12785269813501787;0.0010082471996894864;73.84;19.72
76.84_20.72;0.0016643637511351355;0.035587340785699355;65.693;-2.2804109583111765;8.643332219351402e-52;0.0005282380440198348;0.018700778187681805;30.856;-0.041141317225691365;8.525765645240115e-18;-0.0011361257071153008;-0.01688656259801755;-34.836999999999996;-2.2392696410854853;8.525765645240115e-18;76.84;20.72
76.64_20.72;0.0009379278647527385;0.024055813734994776;11.291;-0.5633107491047098;5.4258077496463745e-22;0.00034569745824378537;0.014454481460227021;7.374;0.42380158142208735;3.205926427707469e-06;-0.000592230406508953;-0.009601332274767754;-3.9170000000000007;-0.13950916768262245;3.2059264277074685e-06;76.64;20.72
76.44_20.72;0.0007186133838988386;0.020355409105201068;26.829;-0.05600012616640271;2.5719649918734335e-12;0.0003947179475735932;0.015170352865237876;4.905;0.419963207230586;2.6543388229615206e-07;-0.0003238954363252454;-0.005185056239963192;-21.924;0.3639630810641833;2.654313103311602e-07;76.44;20.72
76.24_20.72;0.000699206258350698;0.02019872866186341;42.505;0.12937348053366593;1.133536946496258e-11;0.00043156599924503786;0.015628446820179148;34.657;0.46262951832124033;4.047409415613061e-05;-0.00026764025910566014;-0.004570281841684263;-7.848000000000006;0.3332560377875744;4.0474082820761146e-05;76.24;20.72
76.04_20.72;0.0010604766829149302;0.025829729014246995;58.235;0.009028004643446108;1.8238612907114805e-17;0.000674185751999126;0.019999349918264565;46.598;0.37000104701677194;4.844795093146979e-07;-0.00038629093091580415;-0.0058303790959824305;-11.637;0.36097304237332584;4.844795092964593e-07;76.04;20.72
75.84_20.72;0.0010604766829149302;0.025829729014246995;58.235;0.009028004643446108;1.8238612907114805e-17;0.0006191724789136582;0.019164310746022765;45.893;0.4214086959343808;2.2689375842016967e-06;-0.00044130420400127204;-0.00666541826822423;-12.341999999999999;0.4123806912909347;2.268937584183458e-06;75.84;20.72
75.64_20.72;0.0013932488281121628;0.030006528090800885;42.002;-0.08474821771437058;1.0315463663953804e-21;0.000856016907231546;0.023013174674709706;20.053;0.3335269366700421;1.9874821556823455e-09;-0.0005372319208806168;-0.00699335341609118;-21.949;0.2487787189556715;1.987482155681314e-09;75.64;20.72
75.44_20.72;0.0014407363743705204;0.03053124940506344;37.38;-0.10329519716487856;3.5555587982899163e-22;0.000887749667358935;0.023370415447526296;14.157;0.3201740709088656;1.7198598043474992e-09;-0.0005529867070115854;-0.007160833957537145;-23.223000000000003;0.21687887374398707;1.7198598043471437e-09;75.44;20.72
75.24_20.72;0.0015121954479024623;0.031463240526496024;72.217;-0.17051264440170422;8.884620370650887e-24;0.000941946005060882;0.024226673536133496;61.578;0.2708880913530233;1.372850929391006e-10;-0.0005702494428415803;-0.007236566990362528;-10.638999999999996;0.10037544695131906;1.372850929390917e-10;75.24;20.72
75.04_20.72;0.0014515664232893075;0.030597490313493344;75.008;-0.24997321458239963;1.4959762986061143e-25;0.0009125808965142532;0.023451275880766845;66.269;0.21415812705454174;1.7921100947348193e-10;-0.0005389855267750543;-0.007146214432726498;-8.73899999999999;-0.03581508752785789;1.7921100947348178e-10;75.04;20.72
74.84_20.72;0.0014515664232893075;0.030597490313493344;75.008;-0.24997321458239963;1.4959762986061143e-25;0.0008983115919229572;0.023057120899049363;65.772;0.2264457139287407;2.702975419085166e-10;-0.0005532548313663503;-0.007540369414443981;-9.23599999999999;-0.02352750065365894;2.7029754190851644e-10;74.84;20.72
74.64_20.72;0.0013216621522371544;0.029125803665734976;64.041;-0.21982888662882272;1.6967573482579018e-25;0.000888214338481649;0.022390067825734595;56.693;0.18022203649861945;9.254128644012463e-09;-0.00043344781375550547;-0.006735735840000381;-7.347999999999999;-0.039606850130203264;9.254128644012463e-09;74.64;20.72
74.44_20.72;0.001274235057904281;0.02852485148132727;5.889;-0.1451464526731865;9.470139336643534e-26;0.0008815031657894881;0.02256569654436935;28.38;0.20779905005576715;1.3243646817645173e-10;-0.00039273189211479296;-0.005959154936957919;22.491;0.06265259738258067;1.3243646817645162e-10;74.44;20.72
74.24_20.72;0.0010431317454140028;0.025453981150030457;45.127;0.10460434691303722;2.5046647784452562e-18;0.0007241167327573908;0.02031713454918939;35.661;0.37843807583367794;3.7556510492447024e-06;-0.00031901501265661195;-0.005136846600841068;-9.466000000000001;0.27383372892064073;3.7556510492421977e-06;74.24;20.72
74.04_20.72;0.0008651601100772325;0.023126875628532252;37.379;0.2911187757629634;1.4609645100488032e-12;0.0006349262322892442;0.018991536438325532;258.888;0.479764173587211;0.002367200918861667;-0.00023023387778798828;-0.00413533919020672;221.509;0.1886453978242476;0.0023672009174007026;74.04;20.72
73.84_20.72;0.000798469840465147;0.02235803784121612;-38.288;0.3469894966769259;2.5960218742496276e-10;0.0008891478294654004;0.0226160194278659;23.666;0.2728305538634005;4.835376212328387e-06;9.067798900025338e-05;0.0002579815866497817;-14.621999999999996;-0.07415894281352542;4.835116610140962e-06;73.84;20.72
73.64_20.72;0.000710698203943974;0.02132939777153069;-123.21;0.3650022246821931;3.0903723101343247e-09;0.0010429351076357942;0.0247326485651032;20.513;0.0681537261887123;3.573392376430504e-11;0.00033223690369182024;0.00340325079357251;-102.69699999999999;-0.29684849849348083;-3.05463838637002e-09;73.64;20.72
76.64_21.72;0.001482305864124444;0.03366930404100531;94.685;-2.352436004889276;1.9513678186187263e-50;0.0005197599911142902;0.01848565687703731;45.593;-0.17550780192163606;3.845287620368752e-20;-0.0009625458730101538;-0.015183647163967997;-49.092;-2.1769282029676402;3.845287620368752e-20;76.64;21.72
76.44_21.72;0.0008994599101440461;0.023429933969803633;46.022;-0.16078049427712582;7.810619201112616e-18;0.00043060404890754795;0.015565863988129418;21.102;0.44429231910003886;3.21121801126567e-06;-0.00046885586123649814;-0.007864069981674215;-24.919999999999998;0.28351182482291304;3.2112180112578593e-06;76.44;21.72
76.24_21.72;0.0009646150171412465;0.02428663652047008;53.423;-0.04666385625586145;1.624130864092172e-18;0.0005708982933363238;0.018198555462643984;35.791;0.3805418756550517;1.5802169111584129e-07;-0.0003937167238049227;-0.006088081057826097;-17.632000000000005;0.33387801939919026;1.5802169111421715e-07;76.24;21.72
76.04_21.72;0.000998519833711091;0.024760147277245834;53.694;-0.03863603504272439;1.4500285112030528e-18;0.0005657341404742661;0.018253894852277294;35.907;0.4115371125211844;1.3341456555843695e-07;-0.0004327856932368249;-0.00650625242496854;-17.787000000000006;0.37290107747846;1.3341456555698691e-07;76.04;21.72
75.84_21.72;0.0012725517845809397;0.028422068826452075;70.466;-0.15129072926536957;2.2630214779695795e-23;0.0007109526637448342;0.02097552132084132;39.094;0.35679378974311093;3.409730812665341e-09;-0.0005615991208361055;-0.007446547505610756;-31.371999999999993;0.20550306047774136;3.4097308126653183e-09;75.84;21.72
75.64_21.72;0.0014639503958615654;0.030726396961342106;61.254;-0.2709984474633482;1.9889514768829662e-25;0.0008031095322442044;0.022373041686838957;29.577;0.30274210689723113;1.2131664922009547e-10;-0.000660840863617361;-0.00835335527450315;-31.676999999999996;0.03174365943388291;1.2131664922009526e-10;75.64;21.72
75.44_21.72;0.0014639503958615654;0.030726396961342106;61.254;-0.2709984474633482;1.9889514768829662e-25;0.0007944564592976732;0.022134972886319;30.221;0.31025468540529977;3.36759383318122e-10;-0.0006694939365638923;-0.008591424075023106;-31.032999999999998;0.039256237941951544;3.3675938331812177e-10;75.44;21.72
75.24_21.72;0.0014946818548928777;0.030931533998748;51.8;-0.33515009692692677;1.2047927898039744e-27;0.0008290893262781889;0.022389827985567032;4.39;0.2594017979694154;2.74889513530075e-10;-0.0006655925286146888;-0.00854170601318097;-47.41;-0.07574829895751134;2.74889513530075e-10;75.24;21.72
75.04_21.72;0.0013156723429673535;0.0288819716346264;59.407;-0.30138586768886144;1.8403990833989026e-26;0.0007765189366192819;0.020841713724057187;30.208;0.23191304011914493;5.213322866328027e-09;-0.0005391534063480715;-0.008040257910569212;-29.198999999999998;-0.06947282756971651;5.213322866328027e-09;75.04;21.72
74.84_21.72;0.0012687501755345733;0.028385871500337948;54.454;-0.24571497515825524;5.831501065476404e-25;0.0007515697216267811;0.02027475573847494;1.322;0.26207564329082533;5.987301007122969e-07;-0.0005171804539077922;-0.008111115761863009;-53.132;0.01636066813257009;5.987301007122969e-07;74.84;21.72
74.64_21.72;0.001113355400124204;0.02644403580867424;64.7;-0.045713709004103986;7.323195489390549e-22;0.000703186170721765;0.019895691871233603;17.138;0.33953576852115896;2.449659436802553e-06;-0.00041016922940243904;-0.006548343937440637;-47.562;0.293822059517055;2.449659436802552e-06;74.64;21.72
74.44_21.72;0.001113355400124204;0.02644403580867424;64.7;-0.045713709004103986;7.323195489390549e-22;0.000763412336452882;0.020837032167520173;25.373;0.28296863179306986;7.843791283435263e-09;-0.00034994306367132203;-0.005607003641154067;-39.327;0.23725492278896587;7.84379128343453e-09;74.44;21.72
74.24_21.72;0.0009612480090444724;0.024398044800258915;25.818;0.21343330353605083;5.517398152476702e-16;0.0007520297098838185;0.020750396358549642;-54.355;0.38463172981335103;1.0913842539029322e-06;-0.00020921829916065388;-0.003647648441709273;28.536999999999995;0.1711984262773002;1.0913842533511923e-06;74.24;21.72
74.04_21.72;0.0008226433835999004;0.022774482570265753;-19.868;0.3556674806273067;4.4052642512224414e-10;0.0008345240405096861;0.02160685451225107;125.694;0.34636199814109747;1.1111686304521773e-06;1.1880656909785711e-05;-0.0011676280580146838;105.82600000000001;-0.009305482486209216;1.110728104027055e-06;74.04;21.72
73.84_21.72;0.0007877985664206026;0.022398383468501443;90.903;0.36437099156692143;1.4432214854252653e-09;0.000956007875307558;0.0227524436486148;62.179;0.2286526483579222;1.084333275748859e-06;0.0001682093088869554;0.00035406018011335805;-28.724000000000004;-0.13571834320899923;1.0828900542634336e-06;73.84;21.72
73.64_21.72;0.000699384167260774;0.02117485586173133;-87.661;0.34875259906518374;1.2706635134987601e-08;0.0007699868764268648;0.02129100708816646;-176.51;0.28300928802704695;6.2742194516267e-08;7.060270916609088e-05;0.00011615122643512943;88.84899999999999;-0.0657433110381368;5.00355593812794e-08;73.64;21.72
76.64_22.72;0.0011301236958068935;0.026930177109646167;53.774;-0.43518425885626555;1.1535267546771144e-23;0.00046739076647179075;0.016757798650118037;23.088;0.4064438492317938;9.537376413074363e-09;-0.0006627329293351027;-0.01017237845952813;-30.686;-0.028740409624471774;9.537376413074351e-09;76.64;22.72
76.44_22.72;0.001159598227805;0.02704289445870378;65.837;-0.16464743625589295;1.5440209039092752e-22;0.0005836105784298798;0.019013912933085977;55.44;0.4138482211836584;1.9830464515470583e-09;-0.0005759876493751203;-0.008028981525617804;-10.397000000000006;0.24920078492776543;1.983046451546904e-09;76.44;22.72
76.24_22.72;0.0011956648760213262;0.02738205256940355;52.975;-0.221108104796629;3.1797130427541366e-23;0.0005831691951867663;0.01902926038570478;11.269;0.4044212178583839;3.264374663954029e-10;-0.0006124956808345599;-0.00835279218369877;-41.706;0.1833131130617549;3.264374663953711e-10;76.24;22.72
76.04_22.72;0.0014774135149536888;0.030714459964198297;34.3;-0.5324968731293287;1.3128639775674748e-30;0.0005925703446212711;0.019051814123702444;-10.217;0.3853364741490587;1.4971163690649615e-10;-0.0008848431703324176;-0.011662645840495853;-24.083;-0.14716039898027;1.4971163690649615e-10;76.04;22.72
75.84_22.72;0.0015208798269781426;0.03133988997686369;65.801;-0.6385498959938276;8.157117083224198e-32;0.0006539064431915138;0.01987326984599152;50.82;0.2955009886546762;7.469088439223213e-12;-0.0008669733837866288;-0.011466620130872171;-14.981000000000002;-0.3430489073391514;7.469088439223213e-12;75.84;22.72
75.64_22.72;0.001491401739965698;0.030891542676836924;18.202;-0.5414884639280857;2.9036712709878463e-29;0.0006288431823117968;0.01943049276741031;-36.897;0.35003796416668;4.521317865400688e-11;-0.0008625585576539012;-0.011461049909426615;18.694999999999997;-0.1914504997614057;4.521317865400688e-11;75.64;22.72
75.44_22.72;0.001504526303062866;0.030990400515141465;99.334;-0.5202049205886614;4.0953795408754847e-29;0.0006936095620956282;0.020137682559921818;119.734;0.29916235620570486;1.9926338747521357e-09;-0.0008109167409672378;-0.010852717955219648;20.39999999999999;-0.22104256438295655;1.9926338747521357e-09;75.44;22.72
75.24_22.72;0.0013573283480129165;0.0293138787505096;62.515;-0.4105294792300862;6.585971986596473e-28;0.0006938395848876673;0.019732518875090952;32.212;0.2789650420448544;3.2643590959496376e-08;-0.0006634887631252492;-0.009581359875418648;-30.302999999999997;-0.1315644371852318;3.2643590959496376e-08;75.24;22.72
75.04_22.72;0.0013573283480129165;0.0293138787505096;62.515;-0.4105294792300862;6.585971986596473e-28;0.000725304905213708;0.019871855576080347;33.025;0.24626642349889027;5.098203775203829e-08;-0.0006320234427992085;-0.009442023174429253;-29.490000000000002;-0.16426305573119593;5.098203775203829e-08;75.04;22.72
74.84_22.72;0.0011104521601437347;0.0263364335246285;54.248;-0.16430033456849014;8.223247518178358e-21;0.0006684761171298663;0.018753712085042465;33.636;0.29910806177854066;2.394493011351834e-05;-0.00044197604301386836;-0.007582721439586035;-20.611999999999995;0.13480772721005052;2.3944930113518333e-05;74.84;22.72
74.64_22.72;0.001073601062932966;0.02558845775261734;89.351;-0.020467581045362504;1.0205572214825036e-19;0.0006776262173048836;0.019063919783172067;52.946;0.35591011344852796;2.2066015083253973e-05;-0.0003959748456280823;-0.006524537969445271;-36.405;0.33544253240316546;2.2066015083253872e-05;74.64;22.72
74.44_22.72;0.001073601062932966;0.02558845775261734;89.351;-0.020467581045362504;1.0205572214825036e-19;0.0006773731747883214;0.019121107614795314;55.421;0.35615063266343305;5.2381876220406296e-05;-0.0003962278881446445;-0.006467350137822025;-33.93;0.33568305161807055;5.2381876220406194e-05;74.44;22.72
74.24_22.72;0.0009169796437995863;0.023765325866633116;30.302;0.24827930096758666;5.665140281034031e-15;0.0007375096505153253;0.020241564480944302;34.771;0.3954050411290261;8.77959055323706e-07;-0.00017946999328426097;-0.0035237613856888145;4.469000000000001;0.14712574016143942;8.779590496585658e-07;74.24;22.72
74.04_22.72;0.0007914012424324938;0.0225915180024944;-12.042;0.40566869122382176;1.6589086026375052e-08;0.0007537518913216131;0.02088447696109082;-60.024;0.43394282944923945;1.4549323266940339e-05;-3.764935111088077e-05;-0.001707041041403578;47.982;0.02827413822541769;1.4532734180913964e-05;74.04;22.72
73.84_22.72;0.0007397939701500333;0.021919438292599267;2325.331;0.4077423991162604;5.533210030106789e-07;0.0005938557496445772;0.018525361870993688;1332.144;0.5245763067193119;0.0019988868971843043;-0.0001459382205054561;-0.0033940764216055797;-993.1870000000001;0.11683390760305146;0.001998333576181294;73.84;22.72
